ID,RT,DT,CCS,m/z,NIST SRM-1957 1.d.DeMP, NIST SRM-1957 10.d.DeMP, NIST SRM-1957 2.d.DeMP, NIST SRM-1957 3.d.DeMP, NIST SRM-1957 6.d.DeMP, NIST SRM-1957 7.d.DeMP, NIST SRM-1957 8.d.DeMP, NIST SRM-1957 9.d.DeMP
5447,4.343,26.523,198.11,413.1632,0.0,0.0,0.0,98.999,127.999,114.999,0.0,0.0
4961,13.593,27.043,201.69,413.174,95.999,125.999,0.0,0.0,0.0,108.999,66.999,0.0
7650,7.909,26.203,195.53,413.1973,0.0,0.0,0.0,0.0,98.999,80.999,0.0,0.0
1176,6.197,26.986,201.41,413.1975,265.999,259.999,245.999,315.999,371.999,364.999,245.999,204.999
8135,6.904,28.255,210.87,413.1952,0.0,72.999,80.999,0.0,0.0,0.0,0.0,0.0
6159,7.739000000000001,28.092,209.4466666666667,413.1976333333334,7246.999,6447.999,7303.999,6920.999,10351.999,9812.999,5669.999,4942.999
2032,8.2365,28.109,209.19,413.19565,0.0,655.999,0.0,0.0,0.0,0.0,476.999,570.999
202,13.912,27.135,202.55,413.2204,1137.2640219874993,1307.2640219874993,1276.2640219874993,1473.2640219874993,2058.2640219874993,2004.2640219874993,1266.2640219874993,1314.2640219874993
6656,13.717,26.928,200.6,413.2627,0.0,56.999,0.0,0.0,0.0,111.999,69.999,0.0
6291,12.761,28.101,209.13,413.2586,0.0,108.999,0.0,0.0,0.0,0.0,73.999,83.999
6036,11.415,25.578,191.11,413.2637,120.999,0.0,0.0,103.999,0.0,0.0,61.999,0.0
3659,11.66,26.419,197.59,413.2645,139.999,0.0,143.999,133.999,182.999,0.0,0.0,0.0
1559,13.837,26.948,201.14,413.2656,106.999,310.999,136.999,512.999,0.0,0.0,297.999,325.999
4391,13.004,27.481,205.07,413.2647,0.0,97.999,110.999,0.0,132.999,127.999,0.0,0.0
4004,14.363,27.578,205.79,413.2651,0.0,0.0,191.999,0.0,137.999,100.999,0.0,103.999
5630,12.825,28.049,209.71,413.2659,129.999,0.0,70.999,0.0,0.0,121.999,0.0,0.0
1546,14.491,28.933,215.9,413.3607,215.999,186.999,265.999,284.999,211.999,230.999,159.999,147.999
7575,10.5485,22.9745,171.545,414.0632,56.999,0.0,54.999,0.0,0.0,0.0,70.999,0.0
2712,11.645,22.976999999999997,171.53000000000003,414.0626,0.0,104.999,99.999,110.999,103.999,94.999,123.999,107.999
3070,12.4725,22.965,171.39249999999998,414.06224999999995,109.999,134.999,97.999,109.999,110.999,130.999,145.999,150.999
5603,13.103,22.950666666666667,171.15666666666667,414.06170000000003,84.999,114.999,0.0,0.0,0.0,0.0,0.0,124.999
3330,13.477,22.932,171.35,414.0638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8688,11.689,22.978,171.56,414.0663,0.0,59.999,0.0,66.999,0.0,0.0,0.0,0.0
5634,14.118,22.918,171.1,414.0669,61.999,0.0,0.0,0.0,112.999,71.999,75.999,0.0
6273,8.195,28.102,209.12,414.1993,0.0,141.999,0.0,0.0,0.0,0.0,126.999,0.0
3456,13.772,26.512,198.27,414.252,176.999,0.0,162.999,191.999,109.999,0.0,0.0,0.0
4503,11.914,22.959,171.35,415.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3253,12.812,22.971,171.27,415.0586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7092,14.211,27.346,204.32,415.1917,0.0,0.0,114.999,0.0,95.999,0.0,0.0,0.0
3436,8.15,28.069,210.05,415.2045,85.999,0.0,559.999,0.0,0.0,0.0,0.0,0.0
6782,8.253,28.176,209.91,415.2112,0.0,0.0,0.0,0.0,0.0,133.999,95.999,0.0
3887,9.494,27.931,208.27,415.2126,0.0,0.0,0.0,117.999,142.999,141.999,74.999,78.999
1351,13.6205,26.6375,198.91000000000003,415.22375,191.999,336.999,151.999,177.999,337.999,359.999,364.999,295.999
341,13.516,28.75,214.11,415.3170333333334,1071.999,1111.999,1132.999,1036.999,1589.999,1670.999,901.999,757.999
1241,14.151,28.76,214.58,415.3184,282.999,277.999,335.999,266.999,349.999,288.999,183.999,196.999
2889,15.189,29.0895,216.70999999999998,415.31769999999995,0.0,62.999,0.0,0.0,0.0,0.0,0.0,76.999
5541,11.296,22.927,171.32,416.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4971,2.896,22.405,167.33,416.8937,88.999,0.0,70.999,71.999,0.0,0.0,73.999,89.999
3844,3.436,22.401,167.29,416.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5558,3.9885,22.4335,167.475,416.89459999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8585,5.373,22.429,167.53500000000003,416.89335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9019,4.768,22.376,167.46,416.9024,0.0,0.0,57.999,49.999,0.0,0.0,0.0,0.0
8568,11.5805,22.9625,171.36,417.05015000000003,0.0,0.0,61.999,0.0,0.0,0.0,0.0,64.999
4073,12.555,22.955,171.27,417.0531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7684,13.546,22.954,171.45,417.0526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8940,10.352,22.903,170.95,417.0545,0.0,0.0,0.0,0.0,54.999,58.999,0.0,0.0
5849,11.793,22.966,171.32,417.0555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,4.9795,26.433,197.075,417.20820000000003,0.0,0.0,0.0,0.0,0.0,65.70507060346216,13.08568658579533,0.0
1807,13.571,29.884,222.97,417.2087,36.919804458812465,92.91980445881246,64.91980445881246,87.91980445881246,110.91980445881246,143.91980445881245,0.0,0.0
2549,14.191,26.962333333333333,201.22333333333336,417.2357666666667,257.999,120.999,258.999,283.999,0.0,131.999,85.999,168.999
1191,14.308,26.931,200.93,417.2386,234.999,245.999,278.999,285.999,354.999,340.999,272.999,246.999
2554,15.474,28.799,214.85,417.3346,154.999,88.999,169.999,205.999,0.0,122.999,94.999,92.999
8936,7.885,22.772,169.96,418.0039,0.0,0.0,0.0,0.0,59.999,54.999,0.0,0.0
8365,13.515,29.897,222.64,418.2106,0.0,0.0,0.0,0.0,91.999,0.0,49.999,0.0
8836,14.172,26.888,200.86,418.241,68.999,0.0,0.0,0.0,50.999,0.0,0.0,0.0
603,10.447,19.712,147.18,418.9687,683.999,536.999,687.999,526.999,710.999,809.999,456.999,395.999
3479,10.507,29.058,216.76,419.2268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1777,14.761333333333333,27.259333333333334,203.22333333333333,419.25306666666665,459.999,575.999,432.999,516.999,885.999,794.999,540.999,525.999
1352,14.585,27.252,203.29,419.2554,379.999,181.999,227.999,365.999,252.999,259.999,178.999,139.999
3123,15.171,27.448666666666668,204.6,419.2987333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1722,15.536,27.441,204.57,419.2989,0.0,39.22209973935094,0.0,0.0,0.0,0.0,0.0,0.0
1183,11.534500000000001,26.522,197.83499999999998,419.313,219.999,326.999,208.999,201.999,464.999,436.999,234.999,174.999
5646,13.213999999999999,28.9055,215.35500000000002,419.3114,67.999,101.999,0.0,0.0,69.999,80.999,79.999,0.0
494,15.136,28.092,209.54,419.3507,608.999,955.999,1036.999,938.999,847.999,743.999,517.999,480.999
1178,15.779,28.99,216.23,419.3507,404.999,188.999,433.999,355.999,306.999,255.999,155.999,169.999
4893,15.687333333333333,27.44333333333333,204.73666666666668,420.30256666666673,0.0,0.0,0.0,212.999,0.0,193.999,0.0,0.0
9021,12.67,24.74,184.81,420.9924,56.999,0.0,0.0,0.0,49.999,0.0,0.0,0.0
8412,5.586,27.109,202.22,421.0527,72.999,0.0,0.0,0.0,0.0,0.0,66.999,0.0
6440,5.553,27.18,202.43,421.0574,0.0,100.999,0.0,0.0,0.0,153.999,0.0,0.0
2574,7.924,27.081,202.07,421.1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5707,13.413,28.0775,209.70499999999998,421.20055,100.999,0.0,128.999,0.0,0.0,0.0,0.0,0.0
4742,13.353,29.144,217.99,421.2019,134.999,0.0,139.999,149.999,0.0,0.0,0.0,0.0
511,12.727,27.687,206.53,421.2239,0.0,691.7669878185889,0.0,0.0,770.7669878185889,718.7669878185889,0.0,0.0
7792,13.595,27.03,201.31,421.2311,0.0,0.0,0.0,0.0,81.999,0.0,89.999,0.0
7825,13.7455,27.0965,201.84,421.23815,0.0,108.999,133.999,109.999,0.0,0.0,102.999,0.0
596,13.598,27.148,202.49,421.2416,524.999,476.999,600.999,683.999,714.999,798.999,591.999,495.999
7265,14.841,27.288,202.98,421.265,0.0,95.999,0.0,0.0,0.0,0.0,0.0,103.999
3134,14.762666666666666,27.332666666666665,204.0,421.2716666666667,681.999,491.999,786.999,702.999,573.999,631.999,452.999,429.999
6979,15.337,27.448,204.7,421.2969,14.793890518294717,0.0,0.0,0.0,0.0,34.79389051829472,0.0,0.0
3957,15.81,27.453,204.87,421.2972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7449,15.795,27.387999999999998,204.575,421.2998,125.999,0.0,144.999,122.999,77.999,62.999,0.0,0.0
1998,13.515,28.947666666666667,215.82666666666663,421.32959999999997,228.999,252.999,226.999,250.999,304.999,288.999,207.999,133.999
8282,13.944,29.126,217.23,421.3281,62.999,82.999,0.0,0.0,0.0,0.0,0.0,0.0
672,15.887,28.671,213.82,421.3273,772.999,343.999,646.999,708.999,484.999,489.999,421.999,390.999
7991,13.835,29.474,219.45,421.3285,0.0,0.0,0.0,0.0,87.999,0.0,72.999,0.0
1929,13.555,30.069,224.13,421.3292,0.0,237.999,176.999,173.999,231.999,217.999,132.999,144.999
8692,13.474,28.925,215.99,421.3335,0.0,0.0,58.999,0.0,0.0,67.999,0.0,0.0
7851,15.039,28.216,210.46,421.3589,0.0,93.999,74.999,0.0,0.0,0.0,0.0,0.0
5225,15.214,28.064,209.28,421.3646,127.999,82.999,0.0,0.0,62.999,91.999,0.0,0.0
6796,14.966,28.616,213.63,421.3646,93.999,64.999,69.999,0.0,0.0,0.0,0.0,0.0
2594,14.872,29.653,221.21,421.3665,112.999,108.999,195.999,161.999,97.999,108.999,130.999,0.0
6462,6.199,25.889,193.27,422.1438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3953,11.338,27.343,203.7,422.2541,0.0,111.999,0.0,0.0,248.999,182.999,0.0,0.0
2664,13.911,27.632,206.07,422.2532,0.0,0.0,195.999,168.999,162.999,166.999,127.999,68.999
2929,11.414,26.553,198.19,423.1329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3274,8.724,25.152,187.6,423.1428,108.999,0.0,0.0,0.0,250.999,205.999,124.999,0.0
8311,13.68,27.139,202.09,423.2413,0.0,0.0,0.0,0.0,74.999,0.0,68.999,0.0
1906,11.337,27.364,203.98,423.2521,0.0,126.999,154.999,197.999,285.999,267.999,163.999,137.999
2573,14.078000000000001,27.414,204.48333333333335,423.2504333333333,385.999,390.999,420.999,460.999,358.999,517.999,393.999,149.999
459,14.473,27.358,204.02,423.2503,1100.999,644.999,1144.999,1085.999,653.999,755.999,600.999,620.999
500,14.17,27.377,204.16,423.255,544.999,605.999,688.999,642.999,995.999,954.999,859.999,649.999
1311,15.179,27.497,205.24,423.2872,505.999,0.0,289.999,391.999,337.999,289.999,0.0,231.999
523,15.376,28.821,214.9,423.3251,837.999,746.999,1167.999,1113.999,560.999,557.999,622.999,77.999
8292,15.256,27.901,207.49,423.3416,0.0,84.999,0.0,0.0,0.0,0.0,59.999,0.0
2154,13.915999999999999,28.762,214.58333333333334,423.3451333333334,346.999,468.999,446.999,316.999,413.999,413.999,367.999,359.999
8190,15.145,28.039,209.26,423.3478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8425,15.645,28.223,209.88,423.3745,0.0,62.999,0.0,0.0,0.0,0.0,0.0,76.999
1981,15.257,28.052,209.26,423.3815,206.999,63.999,305.999,234.999,177.999,196.999,78.999,0.0
6594,15.0715,29.316000000000003,218.42000000000002,423.3809,393.999,287.999,523.999,434.999,264.999,280.999,227.999,235.999
2559,14.969,30.105,224.45,423.3817,171.999,131.999,0.0,224.999,117.999,171.999,0.0,110.999
6831,13.987,27.228,202.49,424.2486,0.0,0.0,0.0,0.0,0.0,0.0,112.999,114.999
6559,13.9235,28.859,214.79500000000002,424.34645,0.0,0.0,0.0,0.0,0.0,154.999,58.999,96.999
5834,15.118,29.058,217.06,424.388,0.0,0.0,110.999,107.999,83.999,0.0,0.0,0.0
499,7.561,27.678,206.37,425.1145,591.999,813.999,790.999,604.999,804.999,868.999,767.999,717.999
6151,6.587,26.108,194.49,425.1248,0.0,60.999,0.0,0.0,112.999,102.999,0.0,0.0
2155,11.254,27.069,201.65,425.2271,0.0,159.999,178.999,0.0,259.999,245.999,198.999,107.999
1091,13.643,27.3295,203.765,425.25475,0.0,0.0,0.0,47.99923581104798,0.0,0.0,0.0,0.0
590,14.8065,27.6295,205.835,425.27105,243.5153650520379,205.5153650520379,285.5153650520379,249.5153650520379,430.5153650520379,574.5153650520379,246.5153650520379,123.51536505203791
182,14.2285,28.7425,214.285,425.36125000000004,2572.999,2315.999,2572.999,2687.999,2873.999,2816.999,1639.999,1684.999
5337,15.229,28.344,211.34,425.3628,0.0,0.0,0.0,0.0,106.69706978895894,0.0,0.0,0.0
1475,14.455,29.018,216.34,425.3609,200.999,210.999,233.999,223.999,203.999,220.999,221.999,291.999
4632,15.466,28.41,211.8,425.3792,151.999,0.0,0.0,0.0,0.0,204.999,0.0,81.999
1008,15.369,29.1545,217.14,425.39660000000003,361.999,347.999,563.999,507.999,416.999,0.0,312.999,179.999
788,15.29,29.586,220.56,425.3981,496.999,440.999,640.999,539.999,366.999,357.999,303.999,362.999
6110,15.445,29.277,218.92,425.4024,81.999,0.0,0.0,197.999,0.0,0.0,0.0,0.0
4005,10.452,19.717,147.26,425.9924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7234,10.498999999999999,23.747999999999998,177.22500000000002,426.0443,51.999,84.999,64.999,0.0,0.0,0.0,0.0,0.0
8096,11.373333333333335,23.784666666666666,177.40333333333334,426.0426333333333,88.999,131.999,88.999,94.999,0.0,163.999,66.999,118.999
3711,12.29725,23.772,177.33,426.04364999999996,101.999,117.999,70.999,94.999,0.0,162.999,0.0,132.999
7420,12.940666666666667,23.75733333333333,177.25,426.04316666666665,87.999,95.999,87.999,69.999,0.0,110.999,0.0,117.999
7335,13.339,23.721,177.08,426.0443,57.999,0.0,0.0,67.999,0.0,0.0,0.0,69.999
8700,10.29,23.781,177.37,426.0497,60.999,65.999,0.0,0.0,0.0,0.0,0.0,0.0
7971,11.941,23.681,177.09,426.0471,84.999,0.0,0.0,76.999,0.0,0.0,0.0,0.0
3527,15.817,28.305,210.91,426.3621,0.0,12.876895123286204,0.0,0.0,0.0,0.0,0.0,65.8768951232862
4645,14.404,28.984,215.89,426.3635,0.0,329.999,0.0,53.999,0.0,0.0,52.999,0.0
120,10.586500000000001,19.7365,147.13,426.99424999999997,195.1123216787313,0.0,23.11232167873129,0.0,101.11232167873129,507.1123216787313,209.999,232.999
3685,12.679,23.754,177.28,427.0415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,8.709,26.23,195.57,427.1296,400.999,529.999,430.999,347.999,611.999,608.999,424.999,389.999
4927,7.976,27.495,205.14,427.1293,129.999,0.0,0.0,0.0,144.999,126.999,0.0,0.0
2532,4.9735,28.544,212.615,427.1748,122.999,117.999,145.999,0.0,223.999,225.999,102.999,65.999
5747,8.490666666666668,28.12633333333333,209.15666666666664,427.2102333333334,0.0,159.999,0.0,0.0,0.0,222.999,83.999,105.999
463,8.052,28.207,210.27,427.2133,623.999,785.999,702.999,687.999,1209.999,1270.999,640.999,619.999
2092,15.309,28.102,209.13,427.2123,0.0,280.999,0.0,0.0,233.999,195.999,243.999,233.999
1565,7.33,28.686,213.75,427.2122,0.0,219.999,186.999,138.999,355.999,410.999,203.999,171.999
2584,12.915,27.287,203.51,427.2503,164.999,104.999,160.999,162.999,140.999,96.999,0.0,88.999
7162,14.735,27.587,206.27,427.281,0.0,0.0,49.999,155.999,0.0,0.0,0.0,0.0
1429,14.833,27.327,203.73,427.3215,319.999,152.999,430.999,400.999,174.999,143.999,139.999,117.999
6049,15.213,28.668,214.1,427.3558,0.0,0.0,134.999,93.999,56.999,0.0,0.0,0.0
8013,15.845,28.427,211.33,427.3628,0.0,99.999,0.0,0.0,0.0,0.0,59.999,0.0
1313,14.799,29.35,218.86,427.3775,363.999,215.999,352.999,373.999,283.999,301.999,144.999,0.0
7774,9.461,23.744,177.43,428.0369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6998,10.574,23.723,177.38,428.0401,68.999,0.0,88.999,58.999,0.0,0.0,0.0,0.0
6363,11.792000000000002,23.715000000000003,177.1933333333333,428.03729999999996,71.999,0.0,127.999,89.999,0.0,0.0,0.0,0.0
2628,12.479333333333335,23.752,177.33333333333334,428.03836666666666,0.0,142.999,105.999,127.999,0.0,0.0,0.0,0.0
5133,13.012,23.737,177.37,428.0399,102.999,0.0,94.999,57.999,0.0,120.999,0.0,0.0
8066,7.362,26.332,196.57,428.1699,0.0,0.0,0.0,62.999,93.999,0.0,0.0,0.0
958,12.897,27.277,203.34,428.2467,489.999,287.999,521.999,446.999,372.999,287.999,256.999,184.999
8782,2.118,22.421,167.01,428.8414,0.0,56.999,0.0,0.0,65.999,0.0,0.0,0.0
4451,3.002,24.375,181.64,428.9257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4108,4.866,24.357,181.47,428.9252,158.999,0.0,0.0,0.0,0.0,0.0,169.999,186.999
109,9.439,22.603,168.61,428.9709,0.0,0.0,0.0,0.0,170.70072169453874,422.70072169453874,0.0,0.0
6534,11.906,23.732,176.83,429.0741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3933,8.709,26.245,195.65,429.1265,0.0,0.0,0.0,168.999,0.0,218.999,0.0,160.999
7956,5.123,28.627,213.04,429.1703,0.0,88.999,0.0,0.0,0.0,73.999,0.0,0.0
2507,13.38,27.821,207.45,429.1996,162.999,125.999,149.999,168.999,138.999,114.999,93.999,0.0
854,12.897,27.275,203.32,429.2444,543.999,311.999,523.999,487.999,399.999,431.999,252.999,258.999
556,12.030999999999999,27.497500000000002,204.69,429.2965,610.999,632.999,647.999,480.999,900.999,1024.999,572.999,445.999
3943,11.705,27.57,205.77,429.2998,83.999,0.0,0.0,70.999,229.999,161.999,0.0,0.0
5953,15.268,27.577,205.83,429.3363,178.999,0.0,0.0,0.0,113.999,0.0,0.0,0.0
2651,6.259,19.443,145.18,430.9686,257.999,0.0,225.999,190.999,110.999,0.0,110.999,0.0
3586,10.028,19.736,147.03,430.9666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3919,14.032799999999998,28.046200000000006,208.958,431.2153,458.999,634.999,482.999,462.999,652.999,663.999,667.999,647.999
3569,13.244,27.054,201.74,431.2186,78.999,98.999,152.999,0.0,158.999,127.999,0.0,0.0
203,5.9736666666666665,27.086333333333332,201.79333333333332,431.22543333333334,0.0,50.04435636129698,0.0,0.0,0.0,0.0,0.0,80.04435636129698
5122,11.443,28.769,214.135,431.3118,0.0,54.999,107.999,136.999,192.999,211.999,132.999,113.999
6888,13.085,30.78,229.65,431.3111,0.0,0.0,0.0,86.999,0.0,136.999,0.0,0.0
1664,12.046,27.915,208.13,431.3143,190.999,219.999,182.999,153.999,306.999,356.999,0.0,160.999
778,10.933,29.618,220.7,431.3144,441.999,434.999,386.999,367.999,611.999,630.999,378.999,314.999
7260,15.024,28.065,209.18,431.347,0.0,84.999,114.999,0.0,0.0,0.0,0.0,0.0
5431,14.0195,28.075499999999998,208.905,432.2188,0.0,129.999,0.0,0.0,117.999,147.999,0.0,141.999
7853,5.897,27.143,202.13,432.2294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.378103777298975
4210,12.13,27.269,203.21,432.2384,0.0,0.0,120.999,0.0,144.999,132.999,0.0,100.999
1631,13.605,27.614,205.87,432.238,301.999,0.0,283.999,299.999,236.999,235.999,114.999,146.999
6931,11.867,26.764,199.49,432.3038,0.0,0.0,107.999,0.0,0.0,0.0,0.0,112.999
3169,11.886,26.746,199.22,432.3083,141.999,145.999,0.0,0.0,189.999,187.999,0.0,53.999
8465,14.085,24.6325,183.27499999999998,432.98215,0.0,69.999,0.0,0.0,0.0,0.0,0.0,67.999
7272,14.883,24.636,183.3,432.98145,0.0,68.999,0.0,0.0,0.0,0.0,70.999,58.999
4510,15.228,24.568,183.19,432.9835,0.0,17.502715574797094,0.0,0.0,0.0,0.0,0.0,0.0
3372,14.948,24.615,183.4,432.9859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4287,15.783333333333333,24.583333333333332,183.22333333333336,432.9851333333333,97.999,152.999,0.0,79.999,0.0,154.999,0.0,0.0
8521,7.603,27.358,204.14,433.145,0.0,0.0,85.999,0.0,49.999,0.0,0.0,0.0
1146,13.355333333333334,27.205000000000002,202.73333333333335,433.2339,1644.999,1198.999,1959.999,1813.999,1378.999,1317.999,946.999,958.999
61,13.7745,27.226,202.76,433.23285,6132.999,7355.999,6720.999,6260.999,8259.999,8393.999,6718.999,6811.999
6091,13.727,29.74,221.23,433.2337,0.0,0.0,0.0,0.0,0.0,144.999,136.999,0.0
2459,12.109,27.264,202.98,433.2367,0.0,150.999,131.999,0.0,217.999,178.999,132.999,160.999
8693,13.802,29.604,220.87,433.2368,61.999,0.0,0.0,0.0,0.0,64.999,0.0,0.0
2547,14.426,29.709,221.17000000000002,433.32735,0.0,0.0,0.0,0.0,0.0,33.71288865265808,0.0,0.0
2622,14.525,29.486,219.65,433.3299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6150,13.643,31.0135,231.565,433.3315,0.0,0.0,132.999,143.999,0.0,62.999,0.0,0.0
8103,15.177,28.252499999999998,210.235,433.36375,436.999,413.999,719.999,608.999,392.999,425.999,364.999,377.999
5537,15.118,28.344,211.6,433.3678,54.999,0.0,0.0,165.999,0.0,110.999,0.0,0.0
6922,13.431,27.185,202.03,434.2347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6081,13.736,27.351,204.4,434.241,123.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1111,14.174,27.874,207.7,434.2529,355.999,188.999,405.999,364.999,362.999,292.999,194.999,254.999
4459,3.51,24.673,183.65,434.9423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3901,6.218,24.7,183.85,434.943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665,7.886,25.903,192.95,435.1787,0.0,199.999,194.999,225.999,288.999,322.999,210.999,127.999
3522,13.06,27.553,205.28,435.2037,0.0,0.0,0.0,145.999,186.999,172.999,0.0,121.999
8011,8.228,29.693,220.86,435.2183,0.0,69.999,0.0,0.0,0.0,89.999,0.0,0.0
862,13.928999999999998,27.624000000000002,205.75,435.24885,786.999,2672.999,3283.999,3357.999,3429.999,757.999,2888.999,2531.999
453,14.525,27.581,205.23,435.2489,4242.999,801.999,0.0,0.0,0.0,0.0,748.999,896.999
4157,14.315,30.045,223.56,435.2462,89.999,100.999,0.0,0.0,157.999,0.0,85.999,73.999
385,14.138,27.558999999999997,205.56,435.25095,7825.999,7032.999,9004.999,8182.999,10087.999,9305.999,7286.999,6698.999
6609,14.172,29.211,217.43,435.3422,0.0,81.999,78.999,0.0,0.0,0.0,81.999,0.0
490,15.079,28.641,213.38,435.3456,863.999,573.999,1197.999,1227.999,621.999,698.999,520.999,467.999
4366,15.881,29.118,217.08,435.3429,147.999,91.999,138.999,0.0,0.0,93.999,0.0,0.0
2987,13.9115,29.499000000000002,219.57999999999998,435.34435,0.0,126.999,150.999,117.999,140.999,145.999,90.999,98.999
2938,13.898,30.798,229.18,435.3437,0.0,104.999,0.0,173.999,137.999,179.999,79.999,111.999
2841,13.004,28.764,214.65,435.3559,186.999,0.0,169.999,203.999,138.999,124.999,0.0,0.0
7489,15.375333333333332,28.548333333333332,212.57000000000002,435.37803333333335,116.999,131.999,215.999,0.0,159.999,0.0,79.999,108.999
1274,15.582,28.272,210.64,435.3814,256.999,214.999,343.999,346.999,245.999,241.999,231.999,231.999
1555,14.773,28.074,209.34,436.2705,291.999,0.0,317.999,317.999,240.999,242.999,0.0,285.999
427,14.491,27.996,209.19,436.2825,2148.999,0.0,2498.999,2339.999,0.0,0.0,0.0,0.0
688,6.39,26.991,201.09,437.0516,435.999,539.999,392.999,414.999,815.999,556.999,539.999,446.999
277,13.673,27.700499999999998,206.07999999999998,437.219,1132.999,1277.999,1236.999,1332.999,1864.999,1835.999,1388.999,1290.999
6797,14.169,27.845,207.27,437.256,0.0,70.999,86.999,0.0,0.0,0.0,0.0,70.999
171,14.877,27.889333333333337,207.78,437.26579999999996,12941.336152428798,12471.336152428798,14211.336152428798,13041.336152428798,15691.336152428798,16316.336152428798,12571.336152428798,12640.336152428798
3419,14.825,30.434,226.26,437.2628,0.0,110.999,0.0,0.0,154.999,111.999,142.999,128.999
4809,11.865200000000002,28.97,215.64000000000001,437.32381999999996,84.999,155.999,103.999,61.999,140.999,121.999,100.999,143.999
3961,12.411999999999999,29.22066666666667,217.53,437.3245,179.999,193.999,153.999,195.999,173.999,214.999,107.999,54.999
3818,13.059,29.108,216.94,437.3228,114.999,128.999,75.999,74.999,0.0,114.999,59.999,0.0
5657,13.124,29.98,223.3,437.3252,0.0,0.0,93.999,0.0,0.0,149.999,0.0,76.999
8125,12.923,29.261,218.25,437.332,0.0,0.0,83.999,0.0,69.999,0.0,0.0,0.0
1875,15.796,29.46,219.53,437.3399,281.999,152.999,252.999,226.999,129.999,173.999,0.0,149.999
398,15.349,28.479,212.15,437.3615,1079.999,895.999,1277.999,1270.999,811.999,825.999,740.999,777.999
2421,14.306333333333333,29.449333333333332,219.3066666666667,437.3599,142.999,196.999,181.999,147.999,180.999,168.999,0.0,165.999
6592,14.299,29.121,216.58,437.3639,0.0,0.0,0.0,0.0,0.0,168.999,75.999,0.0
7277,15.515,28.715,213.93,437.3968,0.0,0.0,102.999,0.0,0.0,0.0,0.0,95.999
7382,15.223,29.753,222.29,437.3989,80.999,0.0,0.0,112.999,0.0,0.0,0.0,0.0
7268,15.31,29.127,216.97,438.3651,0.0,81.999,0.0,116.999,0.0,0.0,0.0,0.0
1917,3.115,25.271,188.11,439.0667,151.999,211.999,0.0,0.0,335.999,309.999,157.999,157.999
5430,13.645,27.373,203.63,439.2177,70.999,86.999,0.0,0.0,0.0,0.0,93.999,91.999
260,14.315999999999999,27.95,207.905,439.23545,1247.999,1040.999,1421.999,1399.999,2316.999,1992.999,1337.999,1243.999
3332,13.914,27.879,207.58,439.2683,0.0,0.0,0.0,0.0,0.0,0.0,39.91912343979584,0.0
6003,14.098,27.8,207.0,439.2728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3934,12.270333333333333,29.072666666666663,216.59333333333333,439.34009999999995,101.999,255.999,96.999,128.999,232.999,233.999,196.999,0.0
3084,12.741999999999999,29.28533333333333,217.9,439.3395333333333,121.999,268.999,171.999,153.999,270.999,323.999,180.999,186.999
683,13.328333333333333,29.337999999999997,218.40666666666667,439.34066666666666,380.999,685.999,504.999,404.999,791.999,703.999,490.999,423.999
8390,15.121,28.932,215.15,439.3739,0.0,0.0,0.0,0.0,0.0,55.999,84.999,0.0
380,15.708,28.673,213.59,439.3763,422.4295377955797,236.42953779557968,393.4295377955797,434.4295377955797,108.42953779557968,68.42953779557968,64.42953779557968,51.42953779557968
