"Score","SeriesType_Identifier","Name_or_Class","Formula","SMILES","m/z","Retention Time","Adduct","Unique","Score_Description","Needs_Validation","row.ID","DT","CCS","Z","Ions","Freq.","Q.Score","Sat.","Mark","X217.B3.6902.d.DeMP","ID_Ranked","nominal mass","mass defect","[CF2]n_Kendrick_mass","[CF2]n_nominal_Kendrick_mass","[CF2]n_Kendrick_mass_defect","[CF2]n_KMD_Group","[CF2]n_homologous_series","[CF2]n_Homologous_series_count","[CF2]n_MD_Filter","[CF2]n_RT_series","[CF2]n_DT_series","Confident_ID","2+_homologous_series","3+_homologous_series","Exact_mass_match","Score","Score_Description","Checked_Viz","TRUE_Viz","Class_Viz","Cnumb_Viz","Comment_Viz"
"E","[CF2]n_858",NA,NA,NA," 475.2881","3.451",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes"," 8692","32.314","240.68","-1"," 2","10","100.0",NA,"False","2.789990e+02","5_NoID","475","0.288099999999986","475.318459160369","475","0.318459160368718","80","858","2","FALSE","RT not ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_858",NA,NA,NA," 475.2911","1.400",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes"," 3507","28.929","215.42","-1"," 3","12","100.0",NA,"False","8.999990e+02","5_NoID","475","0.291099999999972","475.321459351995","475","0.32145935199452","80","858","2","FALSE","RT not ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_858",NA,NA,NA," 675.2755","2.373",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes","19920","33.950","250.80","-1"," 1"," 7"," 86.6",NA,"False","1.689990e+02","5_NoID","675","0.275499999999965","675.318633411498","675","0.318633411498354","80","858","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_860",NA,NA,NA," 495.2815","1.864",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes","12030","31.625","235.26","-1"," 2"," 6"," 99.4",NA,"False","4.299990e+02","5_NoID","495","0.281499999999994","495.313136244388","495","0.313136244387692","80","860","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_860",NA,NA,NA," 495.2849","2.351",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes"," 1722","29.736","221.19","-1"," 2"," 3"," 75.0",NA,"False","6.012000e+04","5_NoID","495","0.284899999999993","495.316536461564","495","0.316536461563658","80","860","2","FALSE","RT not ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_860",NA,NA,NA," 595.2788","1.922",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes","26896","32.109","237.81","-1"," 1"," 3"," 70.5",NA,"False","1.459990e+02","5_NoID","595","0.278800000000047","595.316823599904","595","0.316823599903614","80","860","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_862",NA,NA,NA," 410.2964","2.176",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes"," 4030","27.867","208.40","-1"," 1"," 9"," 97.3",NA,"False","4.681999e+03","5_NoID","410","0.296400000000006","410.322607797347","410","0.322607797347189","80","862","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_862",NA,NA,NA," 460.2841","2.902",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes"," 1073","28.388","211.57","-1"," 3"," 9","100.0",NA,"False","3.715400e+04","5_NoID","460","0.284100000000024","460.313500775671","460","0.313500775670775","80","862","2","FALSE","RT not ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_862",NA,NA,NA," 460.2842","2.789",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes"," 2728","28.269","210.67","-1"," 2"," 4"," 86.3",NA,"False","6.219990e+02","5_NoID","460","0.284199999999998","460.313600782058","460","0.313600782058302","80","862","2","FALSE","RT not ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_862",NA,NA,NA," 460.2917","1.267",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes"," 7459","28.597","213.13","-1"," 2"," 6","100.0",NA,"False","4.859990e+02","5_NoID","460","0.291699999999992","460.321101261123","460","0.321101261122863","80","862","2","FALSE","RT not ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_862",NA,NA,NA," 510.2891","1.572",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes"," 5445","29.907","222.29","-1"," 3"," 8","100.0",NA,"False","8.269990e+02","5_NoID","510","0.289100000000019","510.321694859037","510","0.321694859036711","80","862","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_862",NA,NA,NA," 510.2891","2.247",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes"," 4397","29.942","222.55","-1"," 3"," 8","100.0",NA,"False","4.371999e+03","5_NoID","510","0.289100000000019","510.321694859037","510","0.321694859036711","80","862","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_865",NA,NA,NA," 311.2939","3.178",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes"," 6080","24.468","184.75","-1"," 2","12"," 92.2",NA,"False","8.383538e+02","5_NoID","311","0.293900000000008","311.31378398496","311","0.313783984959684","80","865","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_865",NA,NA,NA," 411.2902","3.186",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes","  256","28.110","210.21","-1"," 4","14","100.0","x","False","2.769008e+05","5_NoID","411","0.290200000000027","411.3164712766","411","0.316471276600225","80","865","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_869",NA,NA,NA," 522.2818","2.023",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes","10303","30.065","223.34","-1"," 2"," 4"," 89.1",NA,"False","1.916999e+03","5_NoID","522","0.281799999999976","522.315160896105","522","0.315160896104658","80","869","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_869",NA,NA,NA," 522.2850","2.513",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes"," 1083","30.206","224.38","-1"," 4","13","100.0",NA,"False","1.824900e+04","5_NoID","522","0.284999999999968","522.318361100506","522","0.318361100505513","80","869","2","FALSE","RT not ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_869",NA,NA,NA," 522.2891","1.838",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes","20936","29.662","220.33","-1"," 2"," 5"," 96.1",NA,"False","2.019990e+02","5_NoID","522","0.289099999999962","522.322461362394","522","0.322461362394165","80","869","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_869",NA,NA,NA," 622.2781","2.134",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes","19077","32.634","241.46","-1"," 2"," 4"," 59.0",NA,"False","4.959990e+02","5_NoID","622","0.278099999999995","622.317848187745","622","0.317848187745199","80","869","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_876",NA,NA,NA," 446.2899","1.202",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes"," 1540","26.938","200.92","-1"," 4"," 9","100.0",NA,"False","4.138999e+03","5_NoID","446","0.289899999999989","446.31840689223","446","0.318406892230314","80","876","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_876",NA,NA,NA," 446.2907","1.359",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes"," 4444","26.909","200.70","-1"," 2","10"," 98.4",NA,"False","7.429990e+02","5_NoID","446","0.290700000000015","446.319206943331","446","0.319206943330528","80","876","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_876",NA,NA,NA," 446.2916","0.681",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes"," 4764","27.182","202.73","-1"," 3","10","100.0",NA,"False","2.815999e+03","5_NoID","446","0.291600000000017","446.320107000818","446","0.320107000818325","80","876","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_876",NA,NA,NA," 446.2920","1.032",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes","17694","27.206","202.92","-1"," 1"," 3"," 98.0",NA,"False","5.059990e+02","5_NoID","446","0.291999999999973","446.320507026368","446","0.320507026368375","80","876","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_876",NA,NA,NA," 446.2921","1.562",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes"," 8596","28.076","209.42","-1"," 1"," 9"," 99.1",NA,"False","3.499990e+02","5_NoID","446","0.292100000000005","446.320607032756","446","0.320607032755902","80","876","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_876",NA,NA,NA," 446.2933","1.351",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes"," 6127","26.740","199.42","-1"," 2"," 4"," 97.7",NA,"False","8.539990e+02","5_NoID","446","0.293299999999988","446.321807109406","446","0.321807109406222","80","876","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_876",NA,NA,NA," 546.2844","2.459",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes"," 6951","30.707","227.86","-1"," 2","11","100.0",NA,"False","1.292999e+03","5_NoID","546","0.284400000000005","546.319294068895","546","0.319294068895374","80","876","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_877",NA,NA,NA," 449.2900","1.786",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes"," 9454","28.803","214.82","-1"," 2"," 6"," 82.4",NA,"False","6.199990e+02","5_NoID","449","0.29000000000002","449.318698524457","449","0.318698524457204","80","877","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_877",NA,NA,NA," 449.2910","1.621",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes","11191","29.372","219.07","-1"," 2"," 7"," 95.4",NA,"False","9.269990e+02","5_NoID","449","0.290999999999997","449.319698588332","449","0.319698588332471","80","877","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_877",NA,NA,NA," 549.2858","2.188",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes","13548","30.793","228.46","-1"," 2"," 4"," 97.6",NA,"False","1.476999e+03","5_NoID","549","0.285799999999995","549.32088578416","549","0.320885784160055","80","877","2","FALSE","RT not ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_877",NA,NA,NA," 549.2860","2.130",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes","23476","30.958","229.70","-1"," 1"," 3"," 51.9",NA,"False","1.709990e+02","5_NoID","549","0.285999999999945","549.321085796935","549","0.321085796935108","80","877","2","FALSE","RT not ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_877",NA,NA,NA," 599.2806","2.059",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes","26313","32.270","238.95","-1"," 1"," 3"," 42.0",NA,"False","8.199900e+01","5_NoID","599","0.280600000000049","599.318879215998","599","0.318879215998209","80","877","2","FALSE","RT not ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_877",NA,NA,NA," 699.2742","2.283",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes","10745","34.273","253.03","-1"," 2"," 6","100.0",NA,"False","2.389990e+02","5_NoID","699","0.274199999999951","699.318866335175","699","0.318866335175471","80","877","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_879",NA,NA,NA," 506.2879","2.605",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes"," 4070","30.669","228.02","-1"," 2"," 5"," 97.5",NA,"False","1.223600e+04","5_NoID","506","0.287899999999979","506.320239281267","506","0.320239281267163","80","879","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_879",NA,NA,NA," 606.2821","2.744",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes"," 6216","32.170","238.17","-1"," 2","10","100.0",NA,"False","6.489990e+02","5_NoID","606","0.282100000000014","606.32082643877","606","0.3208264387697","80","879","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_881",NA,NA,NA," 421.2942","2.266",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes","19544","27.403","204.75","-1"," 1"," 6"," 77.4",NA,"False","2.074446e+02","5_NoID","421","0.294199999999989","421.321110284899","421","0.321110284899248","80","881","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_881",NA,NA,NA," 421.2944","2.342",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes"," 7547","28.402","212.23","-1"," 2"," 8"," 81.1",NA,"False","1.129999e+03","5_NoID","421","0.294399999999996","421.321310297674","421","0.321310297674302","80","881","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_881",NA,NA,NA," 521.2892","3.062",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes","10625","33.309","247.50","-1"," 2","10"," 98.5",NA,"False","2.969990e+02","5_NoID","521","0.289200000000051","521.322497493502","521","0.322497493501942","80","881","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_882",NA,NA,NA," 394.2974","2.464",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes"," 8275","27.105","202.95","-1"," 1"," 4"," 96.5",NA,"False","4.023999e+03","5_NoID","394","0.297399999999982","394.322585856746","394","0.322585856745775","80","882","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_882",NA,NA,NA," 494.2902","2.630",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes","  518","29.844","222.01","-1"," 4"," 9","100.0","x","False","2.916000e+05","5_NoID","494","0.290200000000027","494.321772924823","494","0.321772924822881","80","882","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_885",NA,NA,NA," 354.3002","3.005",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes"," 1844","26.115","196.24","-1"," 1","10"," 96.5",NA,"False","9.257999e+03","5_NoID","354","0.300200000000018","354.322831024405","354","0.322831024404934","81","885","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_885",NA,NA,NA," 354.3008","2.862",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes"," 1160","25.915","194.73","-1"," 1","16"," 96.5",NA,"False","1.671278e+04","5_NoID","354","0.300799999999981","354.32343106273","354","0.323431062730094","81","885","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_885",NA,NA,NA," 554.2882","4.504",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes"," 6141","30.499","226.23","-1"," 2"," 5"," 96.5",NA,"False","1.665557e+02","5_NoID","554","0.288199999999961","554.32360531386","554","0.32360531385973","81","885","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_885",NA,NA,NA," 554.2896","2.637",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes"," 5454","30.861","228.92","-1"," 2"," 6"," 99.7",NA,"False","7.309999e+03","5_NoID","554","0.28959999999995","554.325005403285","554","0.325005403285104","81","885","2","FALSE","RT not ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_885",NA,NA,NA," 554.2916","2.518",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes"," 6362","31.172","231.23","-1"," 2"," 6"," 99.9",NA,"False","3.393999e+03","5_NoID","554","0.291600000000017","554.327005531036","554","0.327005531035752","81","885","2","FALSE","RT not ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_885",NA,NA,NA," 554.2925","2.241",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes","20649","31.679","235.01","-1"," 1"," 3"," 67.3",NA,"False","4.109990e+02","5_NoID","554","0.292500000000018","554.327905588523","554","0.327905588523436","81","885","2","FALSE","RT not ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_888",NA,NA,NA," 442.2960","1.958",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes","12028","28.681","214.01","-1"," 2"," 5"," 71.0",NA,"False","1.337999e+03","5_NoID","442","0.295999999999992","442.32425178075","442","0.32425178075033","81","888","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_888",NA,NA,NA," 542.2885","2.259",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes"," 3776","30.789","228.51","-1"," 3"," 9"," 92.4",NA,"False","1.102300e+04","5_NoID","542","0.288499999999999","542.323138829665","542","0.323138829664799","81","888","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_888",NA,NA,NA," 542.2890","2.157",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes"," 6796","30.938","229.62","-1"," 2"," 4"," 90.4",NA,"False","4.930999e+03","5_NoID","542","0.288999999999987","542.323638861602","542","0.32363886160249","81","888","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_888",NA,NA,NA," 542.2903","2.500",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes"," 1746","30.686","227.74","-1"," 4","10","100.0",NA,"False","2.735800e+04","5_NoID","542","0.290300000000002","542.32493894464","542","0.32493894464028","81","888","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_891",NA,NA,NA," 471.2954","1.526",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes"," 3659","28.691","213.68","-1"," 3","12"," 98.4",NA,"False","2.180999e+03","5_NoID","471","0.295399999999972","471.325504125539","471","0.325504125539112","81","891","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_891",NA,NA,NA," 471.2963","2.978",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes"," 2390","29.266","217.98","-1"," 2"," 8","100.0",NA,"False","3.092999e+03","5_NoID","471","0.296299999999974","471.326404183027","471","0.326404183026852","81","891","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_891",NA,NA,NA," 521.2900","3.061",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes"," 2974","30.267","224.84","-1"," 1","14"," 96.5",NA,"False","2.791999e+03","5_NoID","521","0.289999999999964","521.323297544602","521","0.323297544602156","81","891","2","FALSE","RT not ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_891",NA,NA,NA," 521.2935","1.370",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes","15130","32.488","241.39","-1"," 2"," 4","100.0",NA,"False","7.599990e+02","5_NoID","521","0.293499999999995","521.326797768166","521","0.326797768165648","81","891","2","FALSE","RT not ordered","DT not ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_891",NA,NA,NA," 571.2898","2.358",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes","  356","31.476","233.33","-1"," 5","13","100.0",NA,"False","8.024200e+04","5_NoID","571","0.289800000000014","571.326291295817","571","0.326291295816645","81","891","2","FALSE","RT ordered","DT not ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_891",NA,NA,NA," 571.2899","2.377",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes","  254","31.546","233.85","-1"," 6"," 9","100.0","x","False","3.968660e+05","5_NoID","571","0.289899999999989","571.326391302204","571","0.326391302204115","81","891","2","FALSE","RT ordered","DT not ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_894",NA,NA,NA," 430.2960","1.417",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes","  740","27.965","208.82","-1"," 3","12","100.0",NA,"False","1.256700e+04","5_NoID","430","0.295999999999992","430.323485277393","430","0.323485277392876","81","894","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_894",NA,NA,NA," 430.2960","1.723",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes"," 4244","27.198","203.08","-1"," 2"," 8"," 94.7",NA,"False","1.478999e+03","5_NoID","430","0.295999999999992","430.323485277393","430","0.323485277392876","81","894","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_894",NA,NA,NA," 430.2962","2.159",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes"," 2608","27.068","202.10","-1"," 3"," 9","100.0",NA,"False","6.654999e+03","5_NoID","430","0.296199999999999","430.323685290168","430","0.32368529016793","81","894","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_894",NA,NA,NA," 430.3001","2.688",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes"," 8253","28.491","212.76","-1"," 1"," 9"," 83.6",NA,"False","1.226999e+03","5_NoID","430","0.300099999999986","430.327585539281","430","0.327585539281472","81","894","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_894",NA,NA,NA," 430.3015","2.135",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes"," 5915","28.041","209.39","-1"," 1"," 7"," 91.1",NA,"False","2.734999e+03","5_NoID","430","0.301499999999976","430.328985628707","430","0.328985628706846","81","894","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_894",NA,NA,NA," 530.2901","2.442",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes"," 7561","30.745","228.30","-1"," 2"," 5"," 99.8",NA,"False","4.869990e+02","5_NoID","530","0.290100000000052","530.323972428508","530","0.323972428507886","81","894","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_894",NA,NA,NA," 530.2914","2.841",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes"," 5719","30.214","224.34","-1"," 2"," 3"," 98.3",NA,"False","9.171568e+03","5_NoID","530","0.291399999999953","530.325272511546","530","0.325272511545563","81","894","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_895",NA,NA,NA," 257.3140","2.241",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes","26467","22.181","168.88","-1"," 1"," 3"," 44.0",NA,"False","2.809990e+02","5_NoID","257","0.314000000000021","257.330436003744","257","0.330436003744126","81","895","2","FALSE","RT ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_895",NA,NA,NA," 357.3009","2.652",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes"," 2797","25.796","193.78","-1"," 3"," 6","100.0",NA,"False","1.885100e+04","5_NoID","357","0.300900000000013","357.323722694957","357","0.323722694957041","81","895","2","FALSE","RT not ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
"E","[CF2]n_895",NA,NA,NA," 357.3014","2.224",NA,NA,"Lvl 5 Schymanski: likely not PFAS","Yes"," 2553","25.690","192.98","-1"," 3","12","100.0",NA,"False","5.040999e+03","5_NoID","357","0.301400000000001","357.324222726895","357","0.324222726894618","81","895","2","FALSE","RT not ordered","DT ordered","FALSE","TRUE","FALSE","FALSE","E","Lvl 5 Schymanski: likely not PFAS","","","","",""
