ID,RT,DT,CCS,m/z,148 B2 16632.d.DeMP, 149 B2 16631.d.DeMP, 220 B3 16562.d.DeMP, 221 B3 16563.d.DeMP, 291 B4 16634.d.DeMP, 295 B4 16707.d.DeMP
15029.0,1.058,56.365,344.7975,94.9257,0.0,171.999,189.999,0.0,0.0,0.0
22587.0,1.376,40.875,236.10000000000002,94.9258,102.999,0.0,0.0,0.0,0.0,0.0
13720.0,1.0867499999999999,14.046,259.3475,94.9259,0.0,0.0,0.0,0.0,554.6667777777777,0.0
16941.0,1.1714285714285713,2.81,288.0242857142857,94.92608571428572,0.0,0.0,300.999,0.0,258.999,0.0
19857.0,1.1885,46.894,384.08000000000004,94.9262,0.0,0.0,0.0,0.0,0.0,0.0
24731.0,0.588,30.857,254.12,94.9267,0.0,0.0,0.0,0.0,0.0,0.0
20346.0,0.631,55.132,454.53,94.9282,0.0,0.0,0.0,0.0,0.0,0.0
25134.0,1.299,25.68,211.39,94.9291,0.0,0.0,0.0,0.0,0.0,0.0
25408.0,0.881,16.017,131.61,94.9293,0.0,0.0,0.0,0.0,0.0,0.0
7433.0,1.73,13.644,112.02,95.0112,466.999,474.999,566.999,800.999,0.0,200.999
24465.0,0.824,25.527,209.64,96.9179,0.0,0.0,0.0,0.0,0.0,0.0
18079.0,0.966,4.037,31.900000000000002,96.9182,198.999,103.999,0.0,0.0,276.999,151.999
15744.0,0.9153333333333333,28.391,190.2266666666667,96.9183,185.999,364.998,120.999,103.999,310.999,205.999
17470.0,0.704,7.475,60.95,96.9184,136.999,124.999,0.0,193.999,0.0,0.0
12021.0,0.9299999999999999,24.753,228.78500000000003,96.9185,362.999,0.0,0.0,0.0,335.999,479.99800000000005
19108.0,1.0865,18.899,191.78750000000002,96.9186,282.998,167.999,155.999,102.999,270.998,0.0
10191.0,1.0203000000000002,21.039,183.201,96.91891,1094.997,684.996,171.999,1211.996,1285.9940000000001,1541.9930000000002
19205.0,1.0143333333333333,13.01,234.80333333333337,96.9189,182.999,452.99699999999996,124.999,0.0,0.0,103.999
6644.0,0.8856206896551723,20.951,221.3406896551724,96.9192724137931,4271.985000000001,6102.983,2321.991,3885.9900000000002,2770.991,5529.982
7277.0,1.0498333333333334,22.032,204.495,96.9193,1098.997,1395.996,909.998,1033.997,683.998,748.998
7209.0,0.952,23.136,212.98,96.9194,469.999,384.999,327.999,402.999,623.999,610.998
7774.0,0.7594,19.84,209.032,96.9196,796.998,1094.998,857.998,858.998,936.998,1156.997
