ID,RT,DT,CCS,m/z,Z,Ions,Freq.,Q Score,Sat.,Mark, 2276-18.d.DeMP
5552,16.332,42.134,308.52,922.5786,-1,3,29,93.7,,False,14.904062999895018
5559,14.091,26.893,200.55,413.2696,-1,1,19,97.5,,False,73.999
5563,0.37,23.772,176.21,502.721,-1,1,27,99.0,,False,75.999
5568,10.674,18.971,144.49,244.0264,-1,1,13,64.8,,False,55.52050678059598
5576,15.231,43.108,315.9,888.5775,-1,3,23,75.0,,False,86.999
5587,13.388,32.183,238.09,540.333,-1,2,21,98.4,,False,2.2638174214978335
5602,3.663,19.727,149.51,270.9435,-1,1,15,50.4,,False,128.999
5608,8.312,20.195,154.67,220.1487,-1,1,16,52.9,,False,39.78587858495567
5659,1.237,22.086,166.5,304.0861,-1,1,19,99.7,,False,196.999
5692,0.551,26.406,202.48,217.0284,-1,1,23,92.7,,False,16.389811677100766
5709,0.393,24.364,181.72,407.0278,-1,1,14,96.5,,False,139.999
5755,15.532,32.527,240.02,606.3144,-1,1,24,63.9,,False,71.64612028625753
5767,16.064,22.861,173.26,270.2517,-1,1,27,92.8,,False,51.999
5799,15.266,43.322,317.38,904.5712,-1,1,22,99.4,,False,121.999
5832,0.545,21.049,161.41,217.0029,-1,1,24,96.6,,False,129.999
5833,13.458,23.683,178.87,291.2324,-1,1,20,98.8,,False,86.999
5855,14.2,40.299,295.67,842.5775,-1,2,18,73.7,,False,183.999
5876,0.622,24.166,185.34,215.033,-1,1,17,92.3,,False,6.597936947402573
5941,15.346,29.724,220.4,497.2788,-1,1,29,88.5,,False,0.7980440749042117
5946,0.376,29.097,225.22,185.0651,-1,1,15,90.5,,False,41.912811626009244
5958,11.633,22.956,172.01,358.0354,-1,1,26,78.2,,False,28.760228069666553
5962,13.869,24.86,188.87,256.2393,-1,1,16,98.4,,False,19.253815440844264
5973,7.852,57.506,440.63,219.0305,-1,1,17,86.5,,False,19.9249771159578
5974,15.846,42.651,312.16,952.5637,-1,2,18,79.4,,False,126.999
5975,2.022,16.978,131.25,188.9386,-1,1,14,52.8,,False,159.999
5993,13.986,36.923,271.44,742.541,-1,2,20,86.0,,False,18.94996786355091
5998,8.959,20.247,153.22,280.9544,-1,1,32,92.2,,False,70.999
5999,14.005,24.439,183.74,325.1862,-1,1,36,88.3,,False,2.8172361329821314
6001,7.843,16.598,127.79,202.9984,-1,1,25,93.8,,False,111.999
6003,1.081,23.606,176.91,352.0377,-1,1,21,95.1,,False,4.810869332548776
6006,8.323,37.018,283.72,217.0379,-1,1,21,92.0,,False,25.187694762954322
6019,14.783,36.963,271.75,742.5387,-1,2,19,76.6,,False,137.999
6070,16.325,29.947,222.06,502.3395,-1,1,17,92.8,,False,4.6845960591912075
6074,0.386,31.235,245.65,148.983,-1,1,13,93.0,,False,50.68459605919121
6134,9.996,21.852,165.31,283.0844,-1,1,23,90.4,,False,4.810869332548776
6141,8.463,18.194,140.13,201.0256,-1,1,11,46.8,,False,225.999
6147,13.579,5.251,40.25,218.0326,-1,1,22,94.3,,False,16.354366168213076
6186,16.176,51.333,449.77,59.0193,-1,1,21,99.9,,False,38.835860080141885
6194,10.755,20.3,153.08,302.053,-1,1,22,97.4,,False,0.2797428790888432
6231,12.798,21.483,161.66,318.0686,-1,1,29,99.5,,False,19.342272708964167
6254,14.792,27.794,207.23,414.3257,-1,1,22,96.8,,False,81.999
6257,15.66,22.42,169.95,269.2096,-1,1,18,79.1,,False,109.999
6273,0.357,24.092,202.4,78.9554,-1,1,13,97.0,,False,118.00060912643315
6276,0.54,42.599,326.78,215.0333,-1,1,16,81.8,,False,5.884977272622734
6311,10.808,17.92,136.98,228.9311,-1,1,31,98.8,,False,6.089066394553015
6337,11.597,22.944,171.21,401.0445,-1,1,26,90.5,,False,15.987783868788561
6352,11.7,18.526,147.1,133.0119,-1,1,25,87.4,,False,69.999
6354,10.106,19.006,144.86,242.0331,-1,1,17,58.8,,False,121.999
6383,12.515,22.204,165.65,402.0477,-1,2,16,96.8,,False,118.999
6435,13.866,39.432,289.57,792.5336,-1,3,17,86.7,,False,23.279465956133393
6444,15.218,40.605,297.69,848.5857,-1,2,21,97.8,,False,138.999
6453,16.302,40.038,350.77,59.0197,-1,1,22,97.7,,False,12.6839362914952
6494,2.543,21.945,165.51,301.0957,-1,1,17,98.2,,False,14.027841422473841
6497,3.199,20.316,154.72,245.0233,-1,1,28,95.9,,False,12.127272439879462
6517,14.77,42.398,310.47,930.5702,-1,2,17,75.2,,False,139.999
6519,15.322,28.799,214.06,458.3295,-1,1,20,80.8,,False,57.999
6539,16.294,41.169,301.73,881.5793,-1,2,16,78.3,,False,121.999
6561,3.816,18.442,140.21,252.0011,-1,1,11,44.1,,False,4.4192242548315335
6572,1.689,29.632,228.83,192.0701,-1,1,14,98.0,,False,7.722412064428866
6573,14.331,19.241,145.99,267.0114,-1,1,12,53.6,,False,133.999
6596,14.815,42.067,308.61,838.5566,-1,2,19,75.6,,False,79.999
6672,0.539,29.823,244.88,94.9285,-1,1,13,92.8,,False,211.999
6688,0.357,24.08,176.22,950.298,-1,2,19,91.7,,False,4.785218817259661
6693,15.734,8.064,70.65,59.02,-1,1,17,98.4,,False,117.999
6718,11.584,21.862,165.83,266.1509,-1,1,20,78.6,,False,35.74740281202199
6727,12.692,20.315,153.47,291.0266,-1,1,21,96.2,,False,47.74740281202199
6736,4.505,20.6,158.51,204.9693,-1,1,24,91.9,,False,8.772346440176449
6768,15.528,40.047,293.79,819.5532,-1,1,18,70.7,,False,74.999
6780,3.839,20.309,154.72,243.0304,-1,1,22,96.6,,False,81.999
6816,16.093,18.067,137.92,235.0387,-1,1,12,47.9,,False,172.999
6817,15.208,35.697,263.7,575.3939,-1,1,16,75.0,,False,105.999
6820,14.999,28.542,211.22,540.8261,-1,1,21,65.0,,False,31.13970765743526
6825,10.059,19.047,145.1,244.0274,-1,1,12,52.7,,False,39.925636883653794
6845,10.664,20.43,155.11,262.038,-1,2,14,88.8,,False,123.999
6878,0.382,28.401,209.12,672.8108,-1,1,17,96.8,,False,5.722771537000511
6879,12.371,29.805,228.47,218.0291,-1,1,12,96.5,,False,104.999
6883,14.04,36.94,271.55,742.5377,-1,2,16,97.1,,False,84.64612028625753
6895,0.359,25.411,188.3,504.6296,-1,1,20,90.7,,False,14.131555189461707
6922,15.223,19.845,150.7,259.9982,-1,1,22,98.0,,False,69.999
6927,0.358,23.232,195.04,78.9563,-1,1,11,99.9,,False,72.77305332731113
6935,13.15,19.846,152.06,219.0275,-1,1,21,70.0,,False,20.962793121195432
6936,15.126,39.909,292.93,818.5808,-1,2,16,67.9,,False,132.999
6966,11.825,44.965,344.75,217.0434,-1,1,18,89.4,,False,85.78521881725966
6968,0.443,26.177,194.93,430.1158,-1,1,13,97.1,,False,118.999
6975,0.376,27.913,205.49,674.7348,-1,1,16,86.7,,False,10.810869332548776
6984,11.912,27.104,201.91,428.2424,-1,1,16,93.4,,False,23.228824693251156
7003,0.357,24.235,177.25,998.2747,-1,3,13,97.4,,False,24.469205750017736
7013,16.12,25.425,190.92,337.2369,-1,1,16,64.5,,False,101.999
7024,0.37,22.48,167.19,440.7714,-1,1,11,98.2,,False,167.999
7028,15.612,30.135,223.25,504.3418,-1,2,16,86.6,,False,6.924977115957802
7037,6.103,16.615,127.92,202.0013,-1,1,21,96.7,,False,68.999
7038,1.661,31.069,231.49,418.1382,-1,1,16,97.8,,False,13.70958680678433
7042,15.574,24.171,178.21,630.9565,-1,1,23,98.5,,False,27.734577554377438
7052,6.507,14.842,118.0,131.0148,-1,1,20,95.8,,False,27.443555234728606
7053,14.963,35.114,258.49,671.4701,-1,2,14,94.3,,False,66.58516915533286
7063,14.961,39.139,287.46,775.6149,-1,2,17,91.6,,False,153.999
7068,14.943,28.56,212.37,450.2951,-1,1,18,87.7,,False,81.999
7077,9.899,18.197,140.13,202.0297,-1,1,20,96.9,,False,8.13970765743526
7082,0.426,32.497,246.35,269.0844,-1,1,13,75.1,,False,72.999
7088,8.169,33.064,253.45,217.0386,-1,1,20,97.2,,False,5.915290869184332
7093,15.222,36.956,271.8,709.5631,-1,1,22,97.1,,False,18.59547902337529
7098,15.178,35.406,260.73,665.5487,-1,1,13,67.0,,False,11.05125038931537
7106,9.948,20.333,153.21,309.0384,-1,1,16,87.4,,False,5.013434384077684
7126,15.009,39.172,287.64,776.6165,-1,2,16,99.4,,False,76.999
7131,0.391,24.879,184.8,468.9195,-1,1,16,82.9,,False,86.999
7132,12.232,21.359,160.58,329.0506,-1,1,11,45.6,,False,195.999
7135,1.001,25.17,207.14,92.933,-1,1,19,90.1,,False,19.000609126433147
7150,15.532,42.536,311.51,925.5982,-1,2,19,89.5,,False,27.494196497610858
7173,10.518,20.236,153.06,280.9585,-1,1,22,97.0,,False,9.089066394553015
7188,2.089,19.58,161.14,92.933,-1,1,20,94.6,,False,14.253815440844264
7208,5.705,34.718,265.97,218.9959,-1,1,22,93.4,,False,29.886501343024115
7214,16.309,36.914,271.48,709.568,-1,1,22,96.6,,False,13.494196497610858
7216,15.759,41.855,307.14,831.6834,-1,1,20,71.3,,False,0.528420905670032
7250,6.737,22.376,168.22,328.9821,-1,1,11,75.7,,False,87.70958680678432
7251,14.767,36.943,271.48,742.5393,-1,2,13,66.4,,False,80.36792322425327
7252,0.437,19.657,150.29,227.0597,-1,1,14,97.5,,False,19.97561837884004
7263,1.359,26.79,208.27,173.9946,-1,1,13,80.5,,False,7.026259641722248
7266,15.518,46.118,337.37,1024.7577,-1,1,22,99.2,,False,57.999
7283,15.5,41.989,307.94,830.6784,-1,1,18,79.9,,False,23.20317417796204
7287,16.118,25.066,188.18,339.1998,-1,1,22,81.4,,False,25.835860080141885
7289,0.837,18.314,142.71,168.0797,-1,1,18,81.5,,False,88.999
7294,12.509,40.589,311.05,218.0309,-1,1,17,70.1,,False,99.999
7299,12.514,18.538,147.16,133.0114,-1,1,20,97.1,,False,20.58265376573076
7313,2.033,20.053,164.71,94.9283,-1,1,18,84.6,,False,61.999
7315,15.446,22.415,169.88,269.2141,-1,1,20,92.3,,False,87.999
7363,0.37,28.787,211.83,710.7235,-1,1,13,79.5,,False,59.949967863550896
7371,11.105,23.525,180.33,218.0325,-1,1,18,96.8,,False,95.999
7376,15.251,36.484,268.89,648.5758,-1,1,18,94.1,,False,6.696761549139765
7422,13.573,26.212,195.64,397.1732,-1,1,14,97.4,,False,10.912151858313223
7446,15.671,37.996,278.9,790.5404,-1,2,15,89.8,,False,34.19034892031749
7459,15.473,20.346,155.77,222.1616,-1,1,15,96.6,,False,17.835860080141885
7480,0.528,20.064,152.65,250.0827,-1,1,12,98.7,,False,139.999
7482,9.011,20.25,153.21,280.9583,-1,1,21,93.7,,False,20.392913971846397
7489,10.162,21.855,165.34,283.0885,-1,1,14,76.1,,False,74.84868533778645
7493,11.423,24.972,191.35,219.0251,-1,1,13,59.8,,False,49.57048827578221
7527,9.401,36.595,280.5,219.0269,-1,1,18,70.8,,False,114.999
7548,12.897,21.348,160.35,334.0419,-1,1,19,95.4,,False,17.19034892031749
7549,14.854,40.069,294.04,820.5662,-1,1,16,96.7,,False,68.999
7563,12.274,22.186,166.44,345.0602,-1,1,21,96.5,,False,2.8486853377864634
7573,15.306,19.189,149.39,171.1396,-1,1,16,81.0,,False,93.999
7578,7.183,37.017,283.8,217.0372,-1,1,13,93.2,,False,64.1525329150798
7584,13.974,42.133,308.77,914.5723,-1,2,11,78.2,,False,101.999
7595,0.397,25.327,188.46,437.0355,-1,1,12,95.8,,False,112.58265376573075
7611,13.682,25.571,191.68,353.2887,-1,1,12,92.2,,False,126.999
7616,14.615,40.021,293.45,825.5894,-1,2,12,75.1,,False,155.999
7618,14.88,38.754,293.09,283.2693,-1,1,11,82.1,,False,189.999
7635,13.876,24.672,185.43,327.2552,-1,1,17,99.6,,False,20.13970765743526
7651,9.838,21.812,164.92,283.087,-1,1,17,99.5,,False,60.999
7663,15.445,42.549,312.53,779.4844,-1,2,12,66.7,,False,52.999
7666,0.373,20.615,156.33,266.8962,-1,1,16,99.3,,False,15.342272708964167
7678,0.159,22.859,170.71,392.9329,-1,1,15,92.7,,False,75.999
7688,14.977,26.625,197.36,506.8688,-1,1,18,99.0,,False,23.59547902337529
7691,10.35,22.163,166.26,347.0557,-1,1,20,75.4,,False,3.6839362914952076
7692,13.998,35.061,258.17,671.4663,-1,2,12,76.1,,False,3.456380492373185
7699,15.789,23.111,202.47,59.0196,-1,1,13,88.7,,False,77.999
7709,15.502,20.456,156.04,237.1103,-1,1,13,93.8,,False,32.44355523472862
7710,16.034,41.145,301.53,874.5946,-1,1,15,74.7,,False,51.999
7716,11.075,19.011,144.93,242.0325,-1,1,12,92.3,,False,8.228824693251156
7748,16.102,42.572,311.81,925.6,-1,1,16,96.9,,False,0.15253291507980293
7753,8.809,19.577,146.39,380.9714,-1,1,11,89.1,,False,107.999
7755,2.849,20.61,158.58,204.9708,-1,1,16,91.9,,False,56.999
7763,15.516,25.66,192.6,339.3259,-1,1,11,74.6,,False,44.93714260590635
7773,15.149,28.822,213.32,534.9006,-1,1,18,80.9,,False,23.545822431203504
7779,0.871,35.491,292.1,92.9334,-1,1,12,88.9,,False,49.253815440844264
7780,15.876,26.409,197.56,369.3028,-1,1,20,96.6,,False,1.6967615491397652
7782,14.123,19.044,144.56,263.1482,-1,1,24,99.6,,False,1.633295028612963
7788,10.624,31.136,238.65,218.0315,-1,1,18,85.9,,False,0.2031741779620404
7817,15.391,36.343,267.27,711.4347,-1,2,15,48.2,,False,4.646120286257528
7819,13.349,37.018,283.79,217.0475,-1,1,15,88.4,,False,1.3550979666087244
7840,14.911,30.113,223.21,504.3394,-1,2,17,96.5,,False,90.999
7850,7.836,20.326,155.8,218.0326,-1,1,18,84.2,,False,11.291631446081936
7859,14.471,28.585,212.57,449.2919,-1,1,18,73.9,,False,6.8358600801418845
7878,9.522,36.998,283.6,217.0429,-1,1,12,86.5,,False,136.999
7880,11.22,32.884,252.11,218.0315,-1,1,15,93.0,,False,11.557663018137632
7882,16.198,29.134,216.13,487.3047,-1,1,13,77.0,,False,16.886501343024115
7890,11.587,20.657,158.47,213.187,-1,1,11,70.8,,False,96.999
7894,15.227,33.834,250.57,517.3692,-1,2,16,88.9,,False,4.608304281019855
7895,14.993,26.408,197.57,370.3052,-1,1,17,95.7,,False,20.26842086372558
7896,16.276,16.646,128.65,189.0195,-1,1,18,89.4,,False,16.190348920317497
7908,10.125,26.293,201.5,218.0341,-1,1,16,85.3,,False,14.342272708964167
7909,12.37,22.461,170.28,269.2115,-1,1,16,85.3,,False,56.999
7913,14.568,36.915,271.27,742.5445,-1,1,13,71.7,,False,188.999
7921,16.237,39.335,288.54,825.5272,-1,1,16,97.1,,False,15.987783868788561
7934,0.782,56.546,465.3,92.932,-1,1,14,77.8,,False,10.178183430368932
7957,14.197,21.203,162.53,217.0423,-1,1,13,88.9,,False,7.861510595431014
7961,13.98,18.305,140.32,217.0492,-1,1,16,82.3,,False,74.999
7986,13.636,33.063,253.42,217.0484,-1,1,15,96.5,,False,74.999
7994,15.699,43.172,316.47,888.5716,-1,2,13,66.0,,False,70.999
7998,1.056,18.236,140.37,203.0255,-1,1,16,95.0,,False,28.067952999290867
8002,14.078,26.215,195.66,398.1732,-1,1,16,82.4,,False,9.6839362914952
8006,8.684,16.587,127.67,202.0017,-1,1,17,97.0,,False,50.999
8008,13.961,37.41,274.86,753.4727,-1,2,14,94.7,,False,10.507021755255408
8027,6.281,21.906,173.04,141.0198,-1,1,15,75.9,,False,73.999
8042,14.585,27.823,207.27,423.3837,-1,1,14,62.5,,False,25.2409901831997
8043,11.555,9.162,70.21,218.0327,-1,1,14,94.3,,False,14.034091220148767
8049,13.057,38.336,291.0,262.0379,-1,1,11,85.8,,False,151.999
8059,1.665,32.137,236.56,677.2051,-1,1,13,93.6,,False,4.215999435606591
8078,14.841,31.33,231.77,547.3397,-1,1,13,92.6,,False,70.999
8092,9.579,20.599,158.53,204.9683,-1,1,14,83.5,,False,74.999
8095,16.085,40.155,294.54,828.5926,-1,1,15,69.2,,False,13.240990183199706
8169,15.829,21.703,165.39,242.2229,-1,1,17,83.1,,False,61.999
8182,15.488,36.415,267.78,711.4399,-1,2,16,87.9,,False,5.59547902337529
8192,15.752,42.652,312.75,864.5771,-1,1,13,93.9,,False,27.3044567037265
8193,14.842,41.6,304.65,920.5631,-1,1,11,85.6,,False,12.97561837884001
8194,14.108,29.474,218.63,491.2366,-1,1,13,70.3,,False,1.4692057500177356
8231,16.291,30.121,223.33,505.329,-1,1,12,96.8,,False,106.999
8288,2.041,21.123,157.64,400.8639,-1,1,15,95.8,,False,61.999
8318,13.336,22.162,166.52,330.0535,-1,1,13,98.1,,False,86.999
8340,15.916,40.871,299.67,858.5883,-1,1,13,86.0,,False,70.999
8363,10.697,21.207,159.51,323.0007,-1,1,17,86.0,,False,10.987783868788561
8400,14.592,30.586,226.23,557.2875,-1,1,12,99.7,,False,9.646120286257528
8404,15.197,42.632,312.92,803.4841,-1,1,12,89.0,,False,96.999
8420,14.598,37.437,274.94,766.5412,-1,1,13,77.4,,False,78.999
8436,16.058,29.938,221.95,501.3521,-1,1,14,76.5,,False,21.798044074904226
8457,8.163,16.614,129.1,174.9954,-1,1,15,89.5,,False,8.342272708964167
8460,14.258,56.422,432.43,218.0379,-1,1,13,67.0,,False,12.785218817259661
8465,15.439,34.127,298.86,59.0203,-1,1,11,69.7,,False,96.999
8466,14.491,19.047,144.58,262.1726,-1,1,18,99.5,,False,52.999
8474,8.534,33.065,253.36,218.0467,-1,1,11,85.2,,False,63.443555234728606
8479,14.546,41.983,307.87,839.5604,-1,2,12,84.4,,False,39.89932660066867
8516,4.561,19.641,157.71,116.9761,-1,1,13,86.3,,False,35.96279312119543
8518,1.081,33.147,253.65,224.0282,-1,1,12,82.2,,False,28.000609126433133
8519,16.368,25.747,193.25,339.3254,-1,1,12,96.8,,False,23.899326600668672
8528,16.062,22.682,172.0,267.2326,-1,1,12,95.5,,False,71.999
8556,15.483,30.392,225.62,482.3321,-1,1,15,83.8,,False,0.0006091264331473667
8561,15.504,30.12,261.82,61.9948,-1,1,12,87.1,,False,4.544837760493081
8570,8.587,18.497,140.74,251.0027,-1,1,13,76.4,,False,3.4692057500177356
8578,0.988,22.578,181.36,116.9753,-1,1,11,79.0,,False,91.999
8579,0.387,31.435,230.84,778.8559,-1,1,12,98.5,,False,3.557663018137646
8623,12.371,22.255,166.13,400.0455,-1,1,11,79.1,,False,60.999
8671,13.899,5.123,39.31,218.035,-1,1,11,97.9,,False,35.88650134302413
8722,15.044,28.835,214.27,458.3368,-1,1,13,93.6,,False,82.999
8724,10.925,18.629,140.97,277.9956,-1,1,13,85.9,,False,15.785218817259661
8729,15.324,18.236,140.37,202.0299,-1,1,13,97.7,,False,9.03842513167082
8735,3.183,19.319,146.55,264.9252,-1,1,15,99.9,,False,6.886501343024122
8743,15.3,29.652,220.33,465.4656,-1,1,12,99.9,,False,59.999
8759,12.38,19.571,157.11,116.9765,-1,1,11,86.3,,False,68.98778386878857
8782,12.458,21.728,163.44,322.9671,-1,1,13,98.9,,False,4.19034892031749
8812,15.171,29.829,220.96,515.2381,-1,1,12,99.8,,False,65.999
8832,10.118,19.024,144.54,258.0523,-1,1,11,96.6,,False,75.999
8859,11.974,21.583,161.76,355.0482,-1,1,12,77.9,,False,63.999
8876,11.683,35.222,269.96,218.0372,-1,1,11,89.7,,False,41.53201250284852
8908,4.277,18.599,140.72,278.998,-1,1,11,74.9,,False,28.582653765730754
8909,11.503,28.193,216.01,219.0315,-1,1,11,81.3,,False,29.98778386878856
8915,12.23,20.443,155.2,261.0403,-1,1,11,91.2,,False,53.999
