ID,RT,DT,CCS,m/z,Z,Ions,Freq.,Q Score,Sat.,Mark, 2286-17.d.DeMP
6398,15.091,20.099,154.91,199.1709,-1,1,20,81.4,,False,64.31728196137108
6401,1.131,24.259,185.84,222.0295,-1,1,13,87.9,,False,119.999
6403,13.033,22.108,165.8,347.0582,-1,1,19,78.7,,False,98.999
6409,0.382,21.542,165.94,200.9736,-1,1,21,97.5,,False,23.766890400380248
6452,15.218,27.213,203.45,381.3706,-1,1,23,97.1,,False,59.999
6461,16.014,41.893,307.42,831.6758,-1,1,24,94.5,,False,81.999
6469,16.025,40.154,294.47,846.549,-1,2,20,89.3,,False,105.47648132624059
6478,15.741,22.67,171.98,267.2318,-1,1,22,96.7,,False,46.698260716957236
6479,15.724,23.673,176.59,404.9905,-1,1,24,67.8,,False,67.999
6484,15.884,47.333,346.44,1023.7425,-1,1,23,99.2,,False,86.999
6485,13.104,29.538,218.96,504.2728,-1,1,16,99.5,,False,41.051250389315385
6491,16.0,47.358,346.38,1081.7598,-1,2,23,74.5,,False,114.999
6499,13.6,18.495,140.68,252.0011,-1,1,16,44.8,,False,0.3429324766601667
6507,0.361,31.559,230.91,986.2654,-1,1,20,96.1,,False,41.696761549139765
6512,1.924,21.582,177.69,92.9307,-1,1,19,87.8,,False,83.999
6523,13.827,32.733,242.85,492.3089,-1,2,12,99.3,,False,234.999
6526,13.89,28.512,211.88,464.2759,-1,2,13,87.4,,False,151.12820193518272
6533,16.133,22.495,170.36,275.1665,-1,1,23,86.5,,False,28.240154266674296
6536,15.877,41.086,301.29,870.6164,-1,2,14,63.4,,False,94.999
6570,14.775,31.265,230.96,581.3146,-1,1,11,80.7,,False,29.92293129761012
6575,15.521,34.39,253.73,614.3808,-1,2,13,92.5,,False,115.999
6583,15.441,48.977,357.96,1087.934,-1,1,25,97.2,,False,89.999
6585,15.968,23.755,181.21,237.1109,-1,1,18,99.7,,False,87.6839362914952
6592,15.666,23.7,180.82,237.11,-1,1,22,92.2,,False,21.240990183199706
6594,16.324,35.285,309.26,59.0193,-1,1,12,93.3,,False,119.20317417796204
6596,14.815,42.067,308.61,838.5566,-1,2,19,75.6,,False,69.999
6597,16.06,39.594,290.61,804.5781,-1,3,11,72.6,,False,3.392913971846397
6607,15.338,14.358,125.87,59.0188,-1,1,15,88.3,,False,89.96279312119545
6620,14.139,19.056,144.65,262.1713,-1,1,32,97.7,,False,6.089066394553015
6626,14.324,29.634,219.79,502.291,-1,1,13,55.9,,False,175.999
6627,0.399,37.426,309.75,89.0299,-1,1,12,88.2,,False,44.50855029655958
6633,15.766,20.053,175.76,59.0193,-1,1,14,97.4,,False,65.999
6641,13.151,18.592,141.07,265.0262,-1,1,11,55.5,,False,59.19166845570956
6650,2.701,19.582,157.38,116.9738,-1,1,16,83.9,,False,69.49419649761084
6655,7.308,18.222,138.72,247.0037,-1,1,28,96.0,,False,4.593472257453826
6664,0.359,24.098,176.38,949.3012,-1,3,17,93.4,,False,99.999
6693,15.734,8.064,70.65,59.02,-1,1,17,98.4,,False,107.999
6724,12.935,24.106,181.62,311.1715,-1,1,23,95.7,,False,11.152532915079803
6725,5.039,34.954,267.87,218.9962,-1,1,26,76.2,,False,12.291631446081936
6726,11.881,18.39,140.09,245.0235,-1,1,25,89.4,,False,65.999
6730,3.386,18.208,159.52,59.0196,-1,1,15,88.2,,False,159.999
6740,15.843,29.99,222.4,503.3352,-1,1,13,65.5,,False,132.999
6757,16.1,40.292,295.49,846.5537,-1,2,12,78.5,,False,128.999
6765,13.478,23.752,182.13,218.0315,-1,1,20,99.8,,False,129.999
6766,10.487,20.596,155.69,286.0388,-1,1,11,51.5,,False,139.999
6773,14.872,42.104,308.81,838.562,-1,2,13,88.0,,False,15.342272708964167
6774,15.439,23.325,175.72,309.1748,-1,1,19,62.4,,False,23.50702175525541
6782,10.885,33.064,253.48,217.0407,-1,1,17,95.0,,False,19.916837629936865
6787,13.697,22.199,165.75,401.0429,-1,1,19,73.6,,False,78.999
6791,15.829,40.663,298.1,870.5532,-1,3,14,80.8,,False,113.84868533778645
6801,15.055,28.271,210.35,451.325,-1,1,18,91.2,,False,88.999
6815,14.504,42.335,310.08,930.5735,-1,2,12,66.9,,False,54.999
6818,15.088,30.729,228.26,473.278,-1,1,16,70.9,,False,183.999
6823,14.592,27.659,205.86,442.2832,-1,1,13,94.8,,False,12.59547902337529
6829,16.19,22.687,172.04,267.2337,-1,1,22,93.9,,False,13.05125038931537
6857,16.092,34.984,257.63,669.4507,-1,2,12,93.1,,False,51.999
6869,12.986,32.412,239.11,619.2851,-1,2,15,82.8,,False,55.06407564695991
6872,13.923,22.202,166.58,346.0548,-1,1,16,80.5,,False,75.999
6894,0.383,31.399,230.55,788.8381,-1,1,15,93.3,,False,97.999
6906,15.787,19.247,145.98,266.0166,-1,1,13,43.6,,False,128.999
6910,16.131,37.836,278.4,711.4354,-1,1,21,91.6,,False,61.999
6918,16.308,47.354,346.29,1081.7632,-1,2,19,70.0,,False,72.999
6919,5.832,19.709,151.44,209.067,-1,1,20,94.1,,False,86.999
6924,3.6,18.469,143.79,171.105,-1,1,14,99.5,,False,28.798044074904226
6933,14.553,30.23,223.95,515.219,-1,2,22,64.6,,False,14.051250389315385
6938,15.148,39.307,288.5,800.5377,-1,2,13,77.0,,False,128.999
6951,15.6,30.046,222.69,514.3229,-1,1,21,99.1,,False,113.999
6953,15.843,32.9,288.44,59.0188,-1,1,11,95.2,,False,144.999
6955,15.241,33.774,250.24,519.3629,-1,2,14,71.3,,False,27.266640698488843
6963,3.473,18.513,141.86,218.0054,-1,1,22,90.4,,False,56.494196497610844
6976,15.434,43.069,315.43,950.6055,-1,2,11,90.3,,False,108.999
6977,0.37,27.828,204.82,698.639,-1,1,15,97.0,,False,77.999
6997,16.478,32.866,242.99,562.5032,-1,1,12,90.0,,False,63.999
7005,15.178,46.073,336.96,1021.7446,-1,3,13,55.2,,False,131.861510595431
7026,16.173,47.312,345.94,1081.7716,-1,2,21,78.9,,False,17.089066394553015
7033,16.063,22.411,169.64,279.1618,-1,1,17,91.0,,False,33.65894554390209
7036,0.414,21.96,165.77,296.9261,-1,1,17,93.2,,False,66.999
7037,6.103,16.615,127.92,202.0013,-1,1,21,96.7,,False,75.999
7040,0.369,24.807,183.37,562.6953,-1,1,19,96.9,,False,65.999
7052,6.507,14.842,118.0,131.0148,-1,1,20,95.8,,False,32.443555234728606
7063,14.961,39.139,287.46,775.6149,-1,2,17,91.6,,False,86.999
7072,15.055,24.962,183.75,694.9476,-1,1,17,99.6,,False,164.999
7081,12.97,26.831,200.1,411.2404,-1,1,19,97.8,,False,60.68393629149521
7084,4.578,20.272,154.5,244.0276,-1,1,17,86.7,,False,3.6727938910118496
7104,11.431,30.339,232.54,218.0307,-1,1,23,99.6,,False,24.231730423826107
7143,14.731,30.806,227.87,557.3083,-1,1,13,97.3,,False,121.999
7150,15.532,42.536,311.51,925.5982,-1,2,19,89.5,,False,49.49419649761086
7151,16.208,42.191,369.8,59.0184,-1,1,17,87.0,,False,77.999
7152,16.153,13.195,100.28,257.9362,-1,1,21,97.9,,False,70.999
7159,15.519,36.563,268.89,725.4402,-1,2,14,72.5,,False,99.999
7170,12.738,28.022,214.79,218.0308,-1,1,19,83.2,,False,37.58353044493006
7185,15.207,29.447,217.68,568.8569,-1,1,15,84.0,,False,77.999
7187,15.956,41.356,303.27,843.5882,-1,2,12,75.8,,False,5.734577554377438
7192,14.276,33.323,247.75,457.2291,-1,1,14,96.9,,False,150.999
7200,13.962,41.553,304.56,892.6043,-1,2,18,96.5,,False,65.999
7203,13.938,32.088,237.15,573.339,-1,1,20,82.9,,False,68.999
7204,16.293,26.042,193.26,485.0665,-1,1,14,88.6,,False,31.317941729067087
7212,15.965,39.246,288.12,792.5211,-1,1,16,64.3,,False,53.999
7214,16.309,36.914,271.48,709.568,-1,1,22,96.6,,False,23.494196497610858
7228,14.652,28.976,215.29,463.3068,-1,1,17,98.1,,False,15.405739229490962
7249,2.306,19.769,149.85,270.942,-1,1,11,43.4,,False,130.999
7260,2.174,21.53,170.11,141.0187,-1,1,12,55.7,,False,145.999
7264,3.532,16.768,128.84,208.9885,-1,1,20,97.8,,False,75.999
7266,15.518,46.118,337.37,1024.7577,-1,1,22,99.2,,False,63.999
7267,0.38,28.849,218.74,269.0843,-1,1,14,96.8,,False,10.962793121195432
7269,10.745,22.199,166.6,346.0569,-1,1,17,99.8,,False,110.999
7298,16.047,29.452,218.49,491.236,-1,1,17,95.8,,False,107.999
7301,14.851,32.257,282.72,59.018,-1,1,16,89.1,,False,5.507021755255408
7313,2.033,20.053,164.71,94.9283,-1,1,18,84.6,,False,84.999
7317,12.272,22.13,166.0,347.056,-1,1,18,99.3,,False,2.456380492373171
7319,14.638,5.239,40.14,218.0356,-1,1,18,97.7,,False,10.355097966608724
7325,9.932,20.149,161.85,116.9755,-1,1,19,94.9,,False,72.999
7331,13.154,27.465,210.45,219.0316,-1,1,18,98.1,,False,69.999
7345,15.289,30.639,226.88,526.3472,-1,1,21,85.8,,False,14.000609126433147
7350,12.027,22.252,167.01,346.0551,-1,1,15,97.3,,False,97.999
7356,14.621,22.255,169.12,257.2401,-1,1,13,76.7,,False,21.330107219015616
7366,15.499,33.425,246.74,611.3613,-1,1,16,86.2,,False,114.999
7376,15.251,36.484,268.89,648.5758,-1,1,18,94.1,,False,19.696761549139765
7384,15.733,48.16,352.33,1025.8985,-1,1,21,95.8,,False,64.999
7390,13.358,22.264,166.2,401.0449,-1,1,14,99.7,,False,42.74740281202199
7396,14.149,30.6,226.6,527.3324,-1,1,13,59.4,,False,101.999
7418,16.23,39.982,293.34,819.5956,-1,1,15,74.4,,False,58.999
7424,13.586,30.638,226.9,529.3237,-1,1,15,66.2,,False,32.98778386878856
7428,16.102,27.818,207.61,407.3889,-1,1,15,98.7,,False,31.392913971846397
7436,16.026,26.821,196.94,794.9424,-1,1,20,81.5,,False,1.2763350209085047
7438,10.16,22.183,166.74,330.05,-1,1,23,95.3,,False,3.392913971846397
7481,14.399,28.785,217.24,299.0264,-1,1,13,88.6,,False,162.999
7493,11.423,24.972,191.35,219.0251,-1,1,13,59.8,,False,45.57048827578221
7497,11.857,30.466,233.51,218.0272,-1,1,18,90.2,,False,64.999
7506,10.666,20.093,151.83,290.0272,-1,1,15,91.8,,False,80.999
7510,2.794,35.634,273.03,218.9956,-1,1,17,99.0,,False,31.899326600668672
7516,15.353,32.511,240.11,609.3264,-1,2,14,90.1,,False,90.999
7526,16.2,32.178,237.84,563.378,-1,2,16,84.5,,False,6.152532915079803
7536,14.431,23.319,175.78,309.1744,-1,1,18,98.2,,False,21.274556466427526
7539,15.399,23.04,174.05,294.1795,-1,1,18,92.7,,False,10.899326600668672
7545,0.384,27.421,202.63,578.8673,-1,1,13,85.9,,False,157.999
7553,15.344,42.945,315.11,830.6826,-1,2,17,88.2,,False,39.74740281202199
7554,15.045,34.067,250.05,797.111,-1,2,13,97.0,,False,55.68459605919121
7573,15.306,19.189,149.39,171.1396,-1,1,16,81.0,,False,83.999
7574,15.411,46.551,408.02,59.0188,-1,1,15,98.0,,False,8.722412064428866
7581,6.622,18.196,138.57,247.0048,-1,1,22,96.6,,False,9.13970765743526
7584,13.974,42.133,308.77,914.5723,-1,2,11,78.2,,False,101.999
7589,15.571,25.434,191.01,337.2358,-1,1,17,70.4,,False,12.767415300830137
7598,15.754,43.268,379.29,59.0189,-1,1,14,89.3,,False,55.999
7615,7.49,20.603,158.56,204.9697,-1,1,18,87.3,,False,49.999
7617,13.559,57.527,441.01,217.0341,-1,1,17,88.4,,False,7.633295028612963
7618,14.88,38.754,293.09,283.2693,-1,1,11,82.1,,False,51.999
7633,16.102,33.194,245.18,594.3924,-1,1,18,85.8,,False,23.835860080141885
7651,9.838,21.812,164.92,283.087,-1,1,17,99.5,,False,53.999
7657,11.361,22.189,166.54,346.0546,-1,1,16,99.1,,False,12.165358172724382
7658,0.357,24.359,178.18,1009.2601,-1,2,14,97.2,,False,28.810869332548776
7659,15.376,46.087,337.23,1024.7442,-1,1,17,59.8,,False,72.999
7673,5.77,21.802,172.25,141.0175,-1,1,15,90.1,,False,107.999
7699,15.789,23.111,202.47,59.0196,-1,1,13,88.7,,False,126.999
7722,0.371,24.384,184.94,268.7977,-1,1,11,83.1,,False,50.58331353342675
7727,16.106,33.186,245.01,594.3954,-1,1,20,92.7,,False,1.3929139718463972
7732,15.276,41.415,303.88,809.5925,-1,2,12,74.1,,False,63.999
7739,0.737,32.346,265.56,94.9283,-1,1,12,78.8,,False,123.999
7743,15.534,38.991,286.25,790.5527,-1,1,16,92.1,,False,109.999
7747,15.66,32.097,237.36,563.3741,-1,1,15,83.8,,False,11.16190391857998
7752,16.191,24.759,185.65,353.1966,-1,1,16,96.7,,False,35.63329502861297
7766,0.37,24.916,186.31,376.8413,-1,1,13,74.8,,False,76.99670852912719
7772,16.14,12.287,97.19,138.8611,-1,1,17,88.1,,False,52.999
7777,2.714,16.802,129.1,208.9902,-1,1,19,88.0,,False,4.785218817259661
7782,14.123,19.044,144.56,263.1482,-1,1,24,99.6,,False,2.633295028612963
7787,0.41,29.109,214.54,632.9463,-1,1,12,91.7,,False,76.999
7792,15.547,44.132,323.12,965.6624,-1,1,20,98.5,,False,1.2318097829967911
7796,14.607,38.961,286.34,759.5643,-1,1,16,72.7,,False,61.999
7812,15.284,37.3,274.47,715.5894,-1,2,12,85.2,,False,104.999
7829,0.465,20.022,152.11,261.0767,-1,1,11,98.7,,False,1.7858785849556682
7854,15.885,33.469,247.79,535.5183,-1,1,13,97.5,,False,57.999
7859,14.471,28.585,212.57,449.2919,-1,1,18,73.9,,False,27.835860080141885
7869,1.877,20.125,151.65,310.9321,-1,1,16,55.9,,False,77.999
7870,16.403,37.743,277.25,777.4684,-1,2,12,65.9,,False,9.507021755255408
7872,5.591,17.419,134.03,204.972,-1,1,11,46.6,,False,5.191008688013483
7887,9.415,18.208,138.61,247.0054,-1,1,18,89.6,,False,57.999
7903,3.107,22.291,167.79,317.0881,-1,1,11,99.3,,False,202.999
7904,16.183,37.982,278.92,778.5301,-1,2,11,55.9,,False,39.93714260590635
7910,13.881,28.653,212.85,472.2726,-1,1,14,80.2,,False,105.999
7914,0.583,34.814,267.03,217.0286,-1,1,14,83.8,,False,55.999
7921,16.237,39.335,288.54,825.5272,-1,1,16,97.1,,False,24.98778386878856
7924,15.905,40.815,299.39,858.5779,-1,2,12,66.6,,False,46.78521881725966
7959,2.883,19.946,160.3,116.9741,-1,1,12,95.2,,False,21.291631446081936
7961,13.98,18.305,140.32,217.0492,-1,1,16,82.3,,False,56.999
7972,13.18,26.188,195.79,383.1726,-1,1,14,86.9,,False,21.59547902337529
7983,0.366,18.406,141.29,212.8381,-1,1,13,95.4,,False,30.101891652197594
7995,15.958,42.298,310.71,775.4503,-1,1,13,84.5,,False,86.999
8009,15.995,32.517,240.06,609.3258,-1,1,15,91.6,,False,79.999
8018,15.472,29.903,222.33,451.3074,-1,1,14,91.4,,False,84.999
8020,16.125,47.425,346.63,1081.7686,-1,2,17,91.6,,False,47.53201250284852
8027,6.281,21.906,173.04,141.0198,-1,1,15,75.9,,False,89.999
8041,15.546,20.101,154.98,199.1696,-1,1,12,98.1,,False,19.266640698488843
8043,11.555,9.162,70.21,218.0327,-1,1,14,94.3,,False,28.034091220148767
8058,2.147,20.224,166.46,92.933,-1,1,12,81.1,,False,41.03842513167081
8083,11.819,31.536,241.74,219.0261,-1,1,16,83.8,,False,57.999
8084,15.883,37.481,275.34,765.5234,-1,1,15,92.1,,False,2.392913971846397
8085,11.536,20.635,158.79,204.9685,-1,1,16,88.6,,False,73.999
8089,0.357,25.02,182.79,1090.1994,-1,2,17,92.4,,False,17.937141256814883
8092,9.579,20.599,158.53,204.9683,-1,1,14,83.5,,False,67.999
8099,14.49,22.218,166.97,333.035,-1,1,14,98.7,,False,77.999
8107,16.287,37.282,274.33,717.5914,-1,1,14,95.0,,False,55.999
8108,13.714,22.231,167.06,333.038,-1,1,15,98.3,,False,8.899326600668672
8110,13.334,26.816,205.49,219.0274,-1,1,12,94.7,,False,90.999
8120,10.617,19.829,151.96,218.0356,-1,1,17,99.8,,False,58.999
8124,2.873,19.172,154.01,116.9739,-1,1,14,83.9,,False,69.999
8131,10.698,30.174,223.25,540.3363,-1,1,13,65.7,,False,35.53201250284852
8136,15.805,32.667,242.08,520.3716,-1,1,13,93.4,,False,76.999
8139,15.702,30.199,223.86,505.3338,-1,1,14,80.0,,False,15.94996786355091
8160,0.36,25.437,185.73,1155.1507,-1,2,14,97.6,,False,67.999
8162,14.399,26.682,201.89,281.25,-1,1,11,87.5,,False,83.999
8163,14.988,28.528,211.3,520.8821,-1,1,13,81.7,,False,51.999
8169,15.829,21.703,165.39,242.2229,-1,1,17,83.1,,False,51.999
8176,10.053,22.196,166.75,333.0347,-1,1,18,78.0,,False,6.19034892031749
8177,15.326,16.433,128.51,161.0627,-1,1,15,88.0,,False,49.999
8186,15.651,25.415,190.85,337.2365,-1,1,13,97.8,,False,21.798044074904226
8190,0.364,29.092,213.52,832.4366,-1,1,12,83.6,,False,107.999
8200,0.355,24.988,182.64,1088.2162,-1,3,12,83.6,,False,76.999
8208,0.357,21.736,158.48,1322.0393,-1,1,14,97.1,,False,26.253815440844264
8213,10.739,34.247,262.52,218.036,-1,1,13,77.1,,False,74.999
8227,12.858,20.139,152.17,291.0231,-1,1,11,76.6,,False,106.999
8231,16.291,30.121,223.33,505.329,-1,1,12,96.8,,False,71.999
8278,5.747,20.267,154.46,244.0293,-1,1,12,87.7,,False,65.999
8289,15.71,28.595,212.63,451.2915,-1,1,16,84.2,,False,65.999
8303,11.223,28.935,221.85,218.0366,-1,1,14,99.6,,False,49.999
8347,15.895,44.947,329.26,966.7223,-1,1,14,94.7,,False,76.999
8358,8.869,25.268,190.86,292.1901,-1,1,11,69.3,,False,33.51984701289996
8374,14.243,19.906,150.61,281.0303,-1,1,14,96.7,,False,9.747402812021988
8390,0.375,32.507,238.08,920.6041,-1,1,14,82.1,,False,59.999
8395,15.353,24.836,186.7,328.3085,-1,1,11,96.0,,False,85.999
8404,15.197,42.632,312.92,803.4841,-1,1,12,89.0,,False,66.999
8415,15.847,47.296,346.02,1023.7556,-1,1,16,84.6,,False,4.646120286257528
8422,15.198,25.436,191.06,337.3086,-1,1,12,98.2,,False,61.20317417796204
8425,15.085,27.254,203.81,381.3732,-1,1,15,92.7,,False,2.2916314460819365
8431,0.362,23.082,169.17,879.4006,-1,2,12,98.3,,False,76.999
8443,15.206,27.528,205.57,399.3298,-1,1,11,92.2,,False,55.886501343024115
8450,16.031,16.629,132.17,131.0154,-1,1,13,88.7,,False,80.999
8454,9.675,19.965,153.03,218.0314,-1,1,12,96.6,,False,26.78521881725966
8456,11.681,22.263,167.37,330.0457,-1,1,14,97.1,,False,9.696761549139765
8488,12.323,20.174,152.39,291.0277,-1,1,13,94.7,,False,55.999
8491,11.769,18.847,142.39,290.0291,-1,1,13,92.5,,False,65.999
8505,16.219,29.418,218.22,491.2419,-1,1,13,83.7,,False,78.999
8520,15.263,42.148,308.71,926.5587,-1,1,13,85.9,,False,60.999
8526,0.38,25.375,188.22,494.8707,-1,1,11,89.8,,False,62.999
8536,0.357,21.8,160.1,774.4231,-1,2,11,92.8,,False,102.999
8543,15.927,42.878,314.74,830.6788,-1,1,12,78.2,,False,77.999
8558,9.605,20.573,158.28,204.9711,-1,1,13,71.0,,False,56.999
8559,16.316,42.759,313.1,947.5869,-1,1,13,69.5,,False,89.999
8563,16.239,44.834,328.7,905.6972,-1,1,11,93.3,,False,69.999
8566,11.612,24.804,183.13,603.8643,-1,1,12,86.8,,False,77.999
8584,12.815,20.104,161.56,116.9733,-1,1,11,86.0,,False,92.999
8590,15.392,43.882,321.15,967.6688,-1,1,15,80.9,,False,1.8358600801418845
8607,10.199,44.925,344.38,217.0421,-1,1,11,95.3,,False,103.999
8610,12.721,34.492,261.96,261.0418,-1,1,11,91.4,,False,58.74740281202199
8620,13.802,29.023,254.35,59.0192,-1,1,11,86.9,,False,34.101891652197594
8621,0.358,24.632,180.15,1032.2429,-1,3,11,82.6,,False,83.999
8623,12.371,22.255,166.13,400.0455,-1,1,11,79.1,,False,60.999
8655,10.464,32.18,246.79,218.0315,-1,1,15,82.5,,False,52.999
8684,12.388,20.871,160.06,217.0346,-1,1,12,78.0,,False,6.557663018137632
8690,15.916,37.995,279.33,737.5868,-1,1,12,83.8,,False,31.78521881725966
8704,15.287,27.954,208.13,438.2411,-1,1,11,88.6,,False,47.13970765743526
8706,3.163,20.303,154.75,244.0257,-1,1,11,76.4,,False,57.999
8727,7.881,22.376,168.53,315.1547,-1,1,11,79.4,,False,21.633295028612963
8728,16.03,42.327,310.76,789.4679,-1,1,12,57.9,,False,0.6839362914952076
8736,2.698,19.322,146.63,264.9246,-1,1,12,87.8,,False,53.999
8739,15.127,25.838,193.58,355.2856,-1,1,12,97.4,,False,65.999
8766,14.72,37.443,328.11,59.0198,-1,1,11,85.8,,False,8.240990183199706
8770,12.452,23.275,175.45,309.1723,-1,1,11,94.0,,False,77.999
8783,10.688,36.147,277.21,218.0279,-1,1,11,63.8,,False,60.999
8789,13.01,21.263,159.77,334.0343,-1,1,11,95.9,,False,76.999
8792,13.678,28.313,210.71,443.2994,-1,1,12,88.1,,False,1.3929139718463972
8812,15.171,29.829,220.96,515.2381,-1,1,12,99.8,,False,50.999
8837,15.9,30.149,224.82,415.3231,-1,1,13,74.0,,False,3.6839362914952076
8839,16.288,30.132,223.64,481.4278,-1,1,12,96.9,,False,71.999
8880,15.848,26.567,198.84,365.2694,-1,1,11,70.8,,False,56.999
