ID,RT,DT,CCS,m/z,148 B2 16632.d.DeMP, 149 B2 16631.d.DeMP, 220 B3 16562.d.DeMP, 221 B3 16563.d.DeMP, 291 B4 16634.d.DeMP, 295 B4 16707.d.DeMP
17560.0,0.574,8.927,70.07,146.9834,0.0,0.0,0.0,0.0,0.0,0.0
22479.0,0.605,16.249,128.03,147.0428,0.0,0.0,0.0,0.0,0.0,0.0
24342.0,2.712,16.317,128.57,147.0635,0.0,0.0,0.0,0.0,0.0,0.0
2862.0,0.659,16.977,133.79,147.0785,0.0,0.0,1541.999,0.0,0.0,9470.999
10615.0,0.537,16.987,133.8,148.0502,0.0,0.0,728.999,0.0,674.999,0.0
23989.0,0.618,9.203,72.18,148.9784,0.0,0.0,0.0,0.0,0.0,0.0
6372.0,3.79425,16.582,130.88125000000002,149.00741250000002,3621.3324008818518,3045.3324008818518,56852.97257692638,26156.973576926383,20665.32940088185,57009.33017138725
10405.0,0.513,16.972,133.61,149.0209,0.0,0.0,0.0,0.0,0.0,0.0
2199.0,0.6616666666666666,16.664,130.52333333333334,149.0582,1148.999,0.0,3801.999,2070.999,9254.998,1251.999
23658.0,1.108,16.552,130.29,149.061,0.0,0.0,0.0,0.0,0.0,0.0
7301.0,0.752,17.256,135.85,149.0938,0.0,0.0,1031.999,742.999,0.0,680.999
15436.0,3.787,15.865,124.79,149.9988,0.0,0.0,523.999,0.0,0.0,0.0
5961.0,0.782,15.757,123.94,149.9995,0.0,0.0,0.0,0.0,0.0,0.0
16634.0,1.81,16.316,128.29,150.9863,0.0,0.0,0.0,0.0,0.0,0.0
19830.0,0.701,15.439,121.37,151.0237,0.0,0.0,0.0,0.0,0.0,0.0
814.0,0.7486666666666667,16.415,129.3133333333333,151.0382,34236.30385096059,29681.303850960587,23279.302850960587,1214.3038509605856,4583.999,5526.414073182807
6447.0,0.8215,16.957,133.265,151.07385,0.0,0.0,3553.0001111111114,1357.9991111111112,0.0,2427.999
17140.0,1.5314999999999999,16.91,133.015,151.0739,0.0,0.0,0.0,0.0,0.0,0.0
23447.0,1.231,16.952,133.31,151.0757,0.0,0.0,0.0,0.0,0.0,0.0
17245.0,0.757,15.607,122.63,151.989,0.0,0.0,0.0,0.0,0.0,0.0
7492.0,1.2746666666666666,16.031,126.12,152.03236666666666,2201.998,1434.999,1478.999,3147.999,2272.999,2180.998
17284.0,2.2609999999999997,15.949,124.82666666666667,152.96546666666666,0.0,0.0,0.0,0.0,0.0,0.0
11174.0,3.729,15.953,125.3,152.9809,0.0,0.0,614.999,0.0,0.0,558.999
23472.0,1.266,16.12,126.61,153.0352,0.0,0.0,0.0,0.0,0.0,0.0
24061.0,3.578,15.163,119.01,153.9387,0.0,0.0,0.0,0.0,0.0,0.0
11253.0,0.982,16.044,125.95,154.0045,0.0,0.0,0.0,538.999,542.999,0.0
23628.0,2.387,16.372,128.53,154.0589,0.0,0.0,0.0,0.0,0.0,0.0
12289.0,2.32,15.542,121.915,154.94455,0.0,0.0,0.0,0.0,0.0,0.0
12316.0,0.568,15.54,121.92,154.9445,0.0,0.0,0.0,0.0,0.0,0.0
18865.0,3.755,15.636,122.68,154.9448,0.0,0.0,0.0,0.0,0.0,0.0
20616.0,1.6015000000000001,15.545,122.035,154.94535000000002,0.0,0.0,0.0,0.0,0.0,0.0
19391.0,1.006,16.004,125.51,156.0024,0.0,0.0,0.0,0.0,0.0,0.0
13229.0,0.71,17.27,135.48,156.0787,0.0,0.0,0.0,621.999,0.0,0.0
16183.0,0.533,16.97,133.05,157.0619,0.0,0.0,0.0,0.0,0.0,0.0
7915.0,0.666,17.168,134.61,157.0635,0.0,0.0,1087.999,0.0,0.0,851.999
9125.0,0.8195,17.208,135.04000000000002,157.0995,835.999,592.999,0.0,0.0,0.0,655.999
17758.0,4.829,14.928,116.93,157.8991,0.0,0.0,0.0,0.0,0.0,0.0
13143.0,2.5465,12.572,98.595,158.9083,626.999,0.0,0.0,0.0,0.0,0.0
9170.0,3.674285714285714,12.606,98.61857142857143,158.90892857142856,725.999,0.0,790.999,0.0,0.0,0.0
11110.0,1.6363333333333332,12.642,98.87333333333333,158.9084,1137.998,0.0,1423.998,0.0,0.0,0.0
6131.0,2.7005,12.609,98.65,158.9087,0.0,0.0,531.999,0.0,0.0,0.0
7094.0,1.449,12.625,98.84,158.9088,0.0,0.0,0.0,0.0,0.0,0.0
9215.0,3.88075,12.622,98.8375,158.9093,0.0,0.0,0.0,637.999,0.0,0.0
21146.0,0.902,16.497,129.35500000000002,159.0118,0.0,0.0,0.0,0.0,0.0,0.0
12413.0,0.552,16.74,130.11,159.04305,0.0,0.0,5472.998,2468.999,526.999,0.0
6387.0,0.9,16.745,131.39,159.053,0.0,0.0,0.0,0.0,2614.998,4586.998
11049.0,1.663,12.614,98.62,160.9086,0.0,760.999,0.0,0.0,900.999,845.999
9727.0,3.4341999999999997,12.687,98.786,160.90892,0.0,0.0,729.999,0.0,733.999,1127.998
9534.0,3.3,12.646,98.83,160.9091,0.0,0.0,0.0,0.0,0.0,0.0
12249.0,2.304,12.613,98.57,160.9094,0.0,0.0,0.0,0.0,0.0,0.0
4515.0,0.595,16.832,131.73,160.9537,1162.999,0.0,1413.999,0.0,1396.999,1144.999
441.0,0.6665,15.778,123.57,160.95415,2616.999,922.999,99404.999,83623.999,3302.999,1958.999
13995.0,0.61,17.058,133.5,161.0573,0.0,0.0,536.999,0.0,0.0,0.0
15085.0,1.256,16.681,130.47,162.0547,0.0,0.0,0.0,0.0,0.0,0.0
6057.0,0.606,15.765,123.23,162.9506,1383.999,682.999,0.0,0.0,0.0,1382.999
7173.0,0.608,16.814,131.46,162.951,887.999,0.0,0.0,0.0,846.999,632.999
