,Name,Classification Type,CCS,RT,m/z,ID,Average Abundance,Detection Frequency (%)
3267,No Match,unmatched,232.38,14.567,699.07875,62474.0,100.0,100.0
3268,No Match,unmatched,232.26,15.141,699.0792,67440.0,100.0,100.0
3269,No Match,unmatched,197.73,12.692,700.93,85805.0,100.0,100.0
3270,No Match,unmatched,191.55,12.81,700.9648,6610.0,100.0,100.0
3271,No Match,unmatched,240.46,14.499,700.9833,25263.0,100.0,100.0
3272,No Match,unmatched,218.95,12.878,701.032,60445.0,100.0,100.0
3273,No Match,unmatched,210.79,12.664,701.1093,78058.0,100.0,100.0
3274,No Match,unmatched,211.23,12.605,701.11705,38870.0,100.0,100.0
3275,No Match,unmatched,217.1,12.948,702.944,17056.0,100.0,100.0
3276,No Match,unmatched,235.91,14.516,702.9828,65822.0,100.0,100.0
3277,No Match,unmatched,230.44,3.996,703.047,27425.0,100.0,100.0
3278,No Match,unmatched,224.15,13.52,704.9482,67728.0,100.0,100.0
3279,No Match,unmatched,214.185,11.845,706.9586999999999,75609.0,100.0,100.0
3280,No Match,unmatched,188.02,12.703,706.9586,61394.0,100.0,100.0
3281,No Match,unmatched,218.14,12.454,710.9503,48816.0,100.0,100.0
3282,No Match,unmatched,208.62,12.044,712.9613,94451.0,100.0,100.0
3283,No Match,unmatched,194.355,13.074749999999998,712.963825,65207.0,100.0,100.0
3284,No Match,unmatched,191.65,15.946,712.9645,66516.0,100.0,100.0
3285,No Match,unmatched,191.21,14.95,712.9708,95611.0,100.0,100.0
3286,No Match,unmatched,225.95,10.764,714.9577,70686.0,100.0,100.0
3287,No Match,unmatched,207.5,12.349,716.9398,35082.0,100.0,100.0
3288,No Match,unmatched,193.03,12.349,716.9413,24528.0,100.0,100.0
3289,No Match,unmatched,225.78,12.949,716.9581,8551.0,100.0,100.0
3290,No Match,unmatched,217.185,13.705,718.9538,86505.0,100.0,100.0
3291,No Match,unmatched,196.4,13.757,718.9543,771.0,100.0,100.0
3292,No Match,unmatched,201.3,13.65,718.9555,8158.0,100.0,100.0
3293,No Match,unmatched,212.975,12.4385,719.1097500000001,30879.0,100.0,100.0
3294,No Match,unmatched,197.87,13.753,720.961,85527.0,100.0,100.0
3295,No Match,unmatched,214.01,13.559,722.0761,18675.0,100.0,100.0
3296,No Match,unmatched,205.01,13.553,722.0771,52847.0,100.0,100.0
3297,No Match,unmatched,213.78,13.571,722.0846,90319.0,100.0,100.0
3298,No Match,unmatched,230.33,13.153,722.9904,59896.0,100.0,100.0
3299,No Match,unmatched,240.33,3.466,723.0829,65860.0,100.0,100.0
3300,No Match,unmatched,197.51,13.139,724.9414,67055.0,100.0,100.0
3301,No Match,unmatched,189.55,12.378,724.9662,90339.0,100.0,100.0
3302,No Match,unmatched,204.39,13.445,728.9203,29215.0,100.0,100.0
3303,No Match,unmatched,194.55,13.207,728.9592,85339.0,100.0,100.0
3304,No Match,unmatched,203.005,13.215,728.9603500000001,30932.0,100.0,100.0
3305,No Match,unmatched,215.06,12.954,730.9345,73105.0,100.0,100.0
3306,No Match,unmatched,198.58,14.920375,730.9526875,58420.0,100.0,100.0
3307,No Match,unmatched,207.815,13.3565,730.9502,78354.0,100.0,100.0
3308,No Match,unmatched,198.004,13.7068,730.95413,46954.0,100.0,100.0
3309,No Match,unmatched,198.715,14.884,730.9537,3630.0,100.0,100.0
3310,No Match,unmatched,193.7,12.955,730.9543,31196.0,100.0,100.0
3311,No Match,unmatched,198.82636363636365,13.79309090909091,730.9543636363636,46954.0,100.0,100.0
3312,No Match,unmatched,193.59,11.146,730.9583,84658.0,100.0,100.0
3313,No Match,unmatched,207.74,13.214,731.9579,20010.0,100.0,100.0
3314,No Match,unmatched,200.06,15.056,731.9681,85854.0,100.0,100.0
3315,No Match,unmatched,201.56,13.218,732.9618,32898.0,100.0,100.0
3316,No Match,unmatched,195.06,13.217,732.9634,58376.0,100.0,100.0
3317,No Match,unmatched,233.11,11.627,732.9759,76909.0,100.0,100.0
3318,No Match,unmatched,233.11,8.579,732.9818,81403.0,100.0,100.0
3319,No Match,unmatched,232.87,11.04,732.9837,42052.0,100.0,100.0
3320,No Match,unmatched,191.025,9.924,738.9474,37425.0,100.0,100.0
3321,No Match,unmatched,231.6,10.915400000000002,738.9997599999999,40528.0,100.0,100.0
3322,No Match,unmatched,231.63,6.787,738.9977,58238.0,100.0,100.0
3323,No Match,unmatched,231.72,9.126,738.9984,32663.0,100.0,100.0
3324,No Match,unmatched,231.29,8.005,739.0026,95568.0,100.0,100.0
3325,No Match,unmatched,231.41,8.552,739.0034,49096.0,100.0,100.0
3326,No Match,unmatched,232.65,9.827,739.0106,94081.0,100.0,100.0
3327,No Match,unmatched,189.55,15.86,744.9335,64943.0,100.0,100.0
3328,No Match,unmatched,238.21,14.456,744.9365,71270.0,100.0,100.0
3329,No Match,unmatched,220.44,12.951,746.93535,28104.0,100.0,100.0
3330,No Match,unmatched,237.01,14.454,746.9411,68305.0,100.0,100.0
3331,No Match,unmatched,245.3,11.204,747.1128,77294.0,100.0,100.0
3332,No Match,unmatched,225.39,12.952,747.9857,59320.0,100.0,100.0
3333,No Match,unmatched,236.62,14.441,748.9342,77204.0,100.0,100.0
3334,No Match,unmatched,197.36,13.216,750.9602,4606.0,100.0,100.0
3335,No Match,unmatched,202.06,13.215,750.9613,9734.0,100.0,100.0
3336,No Match,unmatched,195.51,11.837,754.9772,35116.0,100.0,100.0
3337,No Match,unmatched,221.04,12.348,756.9534,31214.0,100.0,100.0
3338,No Match,unmatched,225.96,12.948,760.9471,14762.0,100.0,100.0
3339,No Match,unmatched,200.85333333333327,13.454,762.9608333333332,87761.0,100.0,100.0
3340,No Match,unmatched,219.465,12.332,762.962,81907.0,100.0,100.0
3341,No Match,unmatched,217.89,12.0085,763.0983,19585.0,100.0,100.0
3342,No Match,unmatched,219.24,13.773,763.9608,90124.0,100.0,100.0
3343,No Match,unmatched,200.3,12.805,766.9366,10694.0,100.0,100.0
3344,No Match,unmatched,214.58,12.805,766.9369,17275.0,100.0,100.0
3345,No Match,unmatched,200.59,13.407,772.9898,94458.0,100.0,100.0
3346,No Match,unmatched,201.78,13.53,774.9462,30164.0,100.0,100.0
3347,No Match,unmatched,204.53500000000005,12.3455,776.9565,74408.0,100.0,100.0
3348,No Match,unmatched,195.7633333333333,15.752333333333333,776.9583333333334,62088.0,100.0,100.0
3349,No Match,unmatched,195.98,13.1325,776.9608,2912.0,100.0,100.0
3350,No Match,unmatched,193.85,12.477,776.9611,42806.0,100.0,100.0
3351,No Match,unmatched,246.2,3.977,777.0549,75715.0,100.0,100.0
3352,No Match,unmatched,214.22,13.579,778.9548,41036.0,100.0,100.0
3353,No Match,unmatched,209.73,13.586,778.9552,55148.0,100.0,100.0
3354,No Match,unmatched,200.57,13.572,778.9562,93167.0,100.0,100.0
3355,No Match,unmatched,235.83,11.766,778.9864,71933.0,100.0,100.0
3356,No Match,unmatched,236.08,10.494,778.989,58181.0,100.0,100.0
3357,No Match,unmatched,235.3,11.349,778.9949,75815.0,100.0,100.0
3358,No Match,unmatched,205.2326190476191,14.651571428571426,780.9505952380952,72684.0,100.0,100.0
3359,No Match,unmatched,201.61,12.4665,780.946,89095.0,100.0,100.0
3360,No Match,unmatched,208.44,13.19,780.9461,69680.0,100.0,100.0
3361,No Match,unmatched,216.55,13.992,780.9528,57576.0,100.0,100.0
3362,No Match,unmatched,209.9,13.178,780.956,74328.0,100.0,100.0
3363,No Match,unmatched,215.71,13.86,780.9616,81844.0,100.0,100.0
3364,No Match,unmatched,202.93,15.309,780.9676,89954.0,100.0,100.0
3365,No Match,unmatched,206.52142857142857,14.092857142857142,781.9549428571429,33637.0,100.0,100.0
3366,No Match,unmatched,204.85,15.2,781.9567,60056.0,100.0,100.0
3367,No Match,unmatched,208.34,14.753,781.966,93865.0,100.0,100.0
3368,No Match,unmatched,210.59,13.585,782.9575,20406.0,100.0,100.0
3369,No Match,unmatched,204.89,13.584,782.9598,12813.0,100.0,100.0
3370,No Match,unmatched,198.07,10.592,788.9297,95828.0,100.0,100.0
3371,No Match,unmatched,197.84,10.549,788.9452,32451.0,100.0,100.0
3372,No Match,unmatched,200.16,13.427,788.9587,80274.0,100.0,100.0
3373,No Match,unmatched,254.75,8.852,789.1148,72557.0,100.0,100.0
3374,No Match,unmatched,197.00111111111107,14.907444444444444,795.9530777777777,43968.0,100.0,100.0
3375,No Match,unmatched,196.89,13.598666666666666,795.9525,34077.0,100.0,100.0
3376,No Match,unmatched,197.1,13.206,796.0751,52099.0,100.0,100.0
3377,No Match,unmatched,230.69,13.378,796.9612,55926.0,100.0,100.0
3378,No Match,unmatched,249.405,15.068,797.1139000000001,4414.0,100.0,100.0
3379,No Match,unmatched,228.04,12.946,798.9266,24167.0,100.0,100.0
3380,No Match,unmatched,241.03,13.378,799.0119,32565.0,100.0,100.0
3381,No Match,unmatched,211.09,13.583,800.9566,9321.0,100.0,100.0
3382,No Match,unmatched,204.205,13.6345,800.9596,4233.0,100.0,100.0
3383,No Match,unmatched,202.23,12.344,804.9733,27587.0,100.0,100.0
3384,No Match,unmatched,247.85,3.51,805.0859,82296.0,100.0,100.0
3385,No Match,unmatched,227.195,14.76925,805.98555,89288.0,100.0,100.0
3386,No Match,unmatched,253.56,13.449,806.9079,77117.0,100.0,100.0
3387,No Match,unmatched,201.11,13.496,806.9530500000001,34569.0,100.0,100.0
3388,No Match,unmatched,227.33,12.804,806.9524,18419.0,100.0,100.0
3389,No Match,unmatched,257.8433333333333,3.9983333333333335,807.0182666666666,48250.0,100.0,100.0
3390,No Match,unmatched,253.87,13.454,808.941,74951.0,100.0,100.0
3391,No Match,unmatched,253.71,13.455,808.9768,78746.0,100.0,100.0
3392,No Match,unmatched,253.83,13.445,810.9178,66648.0,100.0,100.0
3393,No Match,unmatched,209.0133333333333,13.838,812.9567333333333,62122.0,100.0,100.0
3394,No Match,unmatched,207.42,13.211,816.9331,9872.0,100.0,100.0
3395,No Match,unmatched,221.28,13.214,816.9345,19918.0,100.0,100.0
3396,No Match,unmatched,211.75,14.412,818.9485,53564.0,100.0,100.0
3397,No Match,unmatched,244.15,10.945,821.0017,65780.0,100.0,100.0
3398,No Match,unmatched,205.7,13.889,824.9424,14480.0,100.0,100.0
3399,No Match,unmatched,203.06,13.244,824.9619,48855.0,100.0,100.0
3400,No Match,unmatched,251.48,15.135,825.1067,15013.0,100.0,100.0
3401,No Match,unmatched,201.385,13.1805,826.957225,93829.0,100.0,100.0
3402,No Match,unmatched,211.77,12.801,826.9566,5321.0,100.0,100.0
3403,No Match,unmatched,210.97,13.912,828.9551,94703.0,100.0,100.0
3404,No Match,unmatched,260.96,4.009,829.0005,48623.0,100.0,100.0
3405,No Match,unmatched,210.23,12.816,829.9317,87987.0,100.0,100.0
3406,No Match,unmatched,214.70857142857147,15.243880952380952,830.948369,68271.0,100.0,100.0
3407,No Match,unmatched,147.14,12.078,830.9459,33941.0,100.0,100.0
3408,No Match,unmatched,209.19,12.09,830.9474,3509.0,100.0,100.0
3409,No Match,unmatched,220.75333333333333,14.665,830.9481,1800.0,100.0,100.0
3410,No Match,unmatched,195.8375,12.95,830.9484,59109.0,100.0,100.0
3411,No Match,unmatched,131.5,12.092,830.9491,54427.0,100.0,100.0
3412,No Match,unmatched,211.41,15.194,830.9691,90577.0,100.0,100.0
3413,No Match,unmatched,220.7,15.333,830.978,95477.0,100.0,100.0
3414,No Match,unmatched,226.54,13.913,831.9523,40416.0,100.0,100.0
3415,No Match,unmatched,217.37,13.913,832.0705,63013.0,100.0,100.0
3416,No Match,unmatched,240.57,13.07,835.9483,39639.0,100.0,100.0
3417,No Match,unmatched,204.81,11.121,838.9413,14051.0,100.0,100.0
3418,No Match,unmatched,206.37,13.778,838.9575,88882.0,100.0,100.0
3419,No Match,unmatched,207.68,13.447,838.9756,66654.0,100.0,100.0
3420,No Match,unmatched,259.16,13.721,842.9116,71715.0,100.0,100.0
3421,No Match,unmatched,258.8,13.721,844.9273,77494.0,100.0,100.0
3422,No Match,unmatched,203.41,14.419,845.9372,75480.0,100.0,100.0
3423,No Match,unmatched,203.72333333333336,14.27777777777778,845.9516,23859.0,100.0,100.0
3424,No Match,unmatched,203.63,15.646,845.9509,30981.0,100.0,100.0
3425,No Match,unmatched,204.07,13.585,846.094,52226.0,100.0,100.0
3426,No Match,unmatched,210.5,13.9675,850.9563499999999,3965.0,100.0,100.0
3427,No Match,unmatched,219.63,13.916,850.9562,10496.0,100.0,100.0
3428,No Match,unmatched,262.08,4.006,851.0752,79943.0,100.0,100.0
3429,No Match,unmatched,209.01,12.787,854.971,16690.0,100.0,100.0
3430,No Match,unmatched,225.7,13.132,855.0952,86837.0,100.0,100.0
3431,No Match,unmatched,225.38,13.16,855.1086,86061.0,100.0,100.0
3432,No Match,unmatched,207.2,13.8515,856.9474,22023.0,100.0,100.0
3433,No Match,unmatched,233.5,13.211,856.9479,12485.0,100.0,100.0
3434,No Match,unmatched,210.55,7.558,858.9088,93292.0,100.0,100.0
3435,No Match,unmatched,209.19,13.744,858.9601,60909.0,100.0,100.0
3436,No Match,unmatched,218.24,14.273333333333332,862.9544,70761.0,100.0,100.0
3437,No Match,unmatched,215.11,13.582,866.9298,29652.0,100.0,100.0
3438,No Match,unmatched,210.66,14.212,874.9384,14308.0,100.0,100.0
3439,No Match,unmatched,210.31,13.624,874.9564,46246.0,100.0,100.0
3440,No Match,unmatched,208.19,13.579666666666668,876.9548833333333,31453.0,100.0,100.0
3441,No Match,unmatched,218.59,13.206,876.9536,3651.0,100.0,100.0
3442,No Match,unmatched,216.58000000000004,14.966241379310343,880.9447896551724,59733.0,100.0,100.0
3443,No Match,unmatched,218.0233333333333,12.681,880.9444,43683.0,100.0,100.0
3444,No Match,unmatched,234.05,14.4195,880.9473,84044.0,100.0,100.0
3445,No Match,unmatched,135.51999999999998,12.509,880.9494333333333,18053.0,100.0,100.0
3446,No Match,unmatched,226.03500000000005,14.6465,880.9446,2123.0,100.0,100.0
3447,No Match,unmatched,229.18,15.59,880.9562,71074.0,100.0,100.0
3448,No Match,unmatched,220.94,15.557,880.9652,94146.0,100.0,100.0
3449,No Match,unmatched,224.15,10.075,891.9859,65258.0,100.0,100.0
3450,No Match,unmatched,210.44454545454545,14.793454545454546,895.9470909,33135.0,100.0,100.0
3451,No Match,unmatched,210.84,13.916,896.078,62273.0,100.0,100.0
3452,No Match,unmatched,209.92,14.008,896.949,86009.0,100.0,100.0
3453,No Match,unmatched,262.99,13.578,896.9546,30780.0,100.0,100.0
3454,No Match,unmatched,272.17,3.988,897.11375,24134.0,100.0,100.0
3455,No Match,unmatched,262.64,13.577,898.9462,38655.0,100.0,100.0
3456,No Match,unmatched,228.185,14.2375,900.9518,68638.0,100.0,100.0
3457,No Match,unmatched,217.315,14.2715,900.9528,4367.0,100.0,100.0
3458,No Match,unmatched,217.64,14.232,901.9627,82854.0,100.0,100.0
3459,No Match,unmatched,215.93,13.187,904.969,10554.0,100.0,100.0
3460,No Match,unmatched,215.195,14.143,906.94325,84483.0,100.0,100.0
3461,No Match,unmatched,239.46,13.583,906.9464,54202.0,100.0,100.0
3462,No Match,unmatched,226.285,14.488499999999998,912.95125,3153.0,100.0,100.0
3463,No Match,unmatched,222.55,13.927,916.9258,50131.0,100.0,100.0
3464,No Match,unmatched,222.18,13.926,916.9355,91967.0,100.0,100.0
3465,No Match,unmatched,214.99,11.853,920.9454,58414.0,100.0,100.0
3466,No Match,unmatched,216.815,14.4945,924.93295,76566.0,100.0,100.0
3467,No Match,unmatched,216.91,13.959,924.9567,51801.0,100.0,100.0
3468,No Match,unmatched,240.55,10.4245,926.93175,57357.0,100.0,100.0
3469,No Match,unmatched,214.9157142857143,13.967285714285714,926.9494142857142,90066.0,100.0,100.0
3470,No Match,unmatched,225.44,13.6575,926.94785,94052.0,100.0,100.0
3471,No Match,unmatched,226.2133333333333,13.171333333333337,930.9379333333331,53099.0,100.0,100.0
3472,No Match,unmatched,155.595,12.928,930.9397,92456.0,100.0,100.0
3473,No Match,unmatched,254.13,12.868,930.9397,54963.0,100.0,100.0
3474,No Match,unmatched,234.9,15.278636363636366,930.9424545454546,93848.0,100.0,100.0
3475,No Match,unmatched,225.94,15.417333333333334,930.9417333333334,23133.0,100.0,100.0
3476,No Match,unmatched,173.20000000000002,12.916000000000002,930.9427333333332,1821.0,100.0,100.0
3477,No Match,unmatched,253.96,12.92,930.9571,93821.0,100.0,100.0
3478,No Match,unmatched,156.13,12.871,931.9404,75878.0,100.0,100.0
3479,No Match,unmatched,138.25,12.879,931.9417,88564.0,100.0,100.0
3480,No Match,unmatched,146.83,12.898,931.9432,72025.0,100.0,100.0
3481,No Match,unmatched,226.435,14.643,931.94665,13928.0,100.0,100.0
3482,No Match,unmatched,223.31,12.489,936.9521,79585.0,100.0,100.0
3483,No Match,unmatched,219.375,12.1725,938.9344,3562.0,100.0,100.0
3484,No Match,unmatched,239.07,12.077,938.9349,74499.0,100.0,100.0
3485,No Match,unmatched,221.01,14.386,938.9488,45451.0,100.0,100.0
3486,No Match,unmatched,217.28235294117647,15.235294117647058,944.9399588235294,64772.0,100.0,100.0
3487,No Match,unmatched,217.27,14.223,946.0806,62939.0,100.0,100.0
3488,No Match,unmatched,231.25,11.614,946.9886,85089.0,100.0,100.0
3489,No Match,unmatched,252.04,10.423,948.9149,10461.0,100.0,100.0
3490,No Match,unmatched,224.6,14.571,950.9458,71425.0,100.0,100.0
3491,No Match,unmatched,236.16,14.511,950.9473,20214.0,100.0,100.0
3492,No Match,unmatched,223.22,13.544,954.9648,9482.0,100.0,100.0
3493,No Match,unmatched,246.17,13.923,956.9392,63655.0,100.0,100.0
3494,No Match,unmatched,221.69,14.44,956.941,24921.0,100.0,100.0
3495,No Match,unmatched,223.58,14.429,958.9538,89024.0,100.0,100.0
3496,No Match,unmatched,224.04,12.092,960.9123,34797.0,100.0,100.0
3497,No Match,unmatched,233.35,14.7365,962.94765,31062.0,100.0,100.0
3498,No Match,unmatched,229.64,14.23,966.928,86685.0,100.0,100.0
3499,No Match,unmatched,222.2,12.288,970.939,22225.0,100.0,100.0
3500,No Match,unmatched,222.87,14.762,974.9308,27143.0,100.0,100.0
3501,No Match,unmatched,223.96,14.267,974.9493,55275.0,100.0,100.0
3502,No Match,unmatched,220.58142857142855,14.181571428571427,976.9461,71321.0,100.0,100.0
3503,No Match,unmatched,232.21,13.915,976.9472,3176.0,100.0,100.0
3504,No Match,unmatched,282.82,3.982,979.1128,69549.0,100.0,100.0
3505,No Match,unmatched,251.07,15.135,980.0184,78953.0,100.0,100.0
3506,No Match,unmatched,233.06,13.601,980.9232,84000.0,100.0,100.0
3507,No Match,unmatched,266.55,13.221,980.9306,69581.0,100.0,100.0
3508,No Match,unmatched,151.44,13.293,980.9335,58943.0,100.0,100.0
3509,No Match,unmatched,242.96,15.927,980.9344,83214.0,100.0,100.0
3510,No Match,unmatched,233.185,14.992,980.9385,54775.0,100.0,100.0
3511,No Match,unmatched,227.86,14.533833333333334,980.9383666666668,44818.0,100.0,100.0
3512,No Match,unmatched,234.485,13.362,980.939,1993.0,100.0,100.0
3513,No Match,unmatched,142.66,13.231,980.9387,10359.0,100.0,100.0
3514,No Match,unmatched,151.33,13.232,980.9524,81253.0,100.0,100.0
3515,No Match,unmatched,240.52,14.87,981.9385,41309.0,100.0,100.0
3516,No Match,unmatched,245.98,14.874,981.9421,45455.0,100.0,100.0
3517,No Match,unmatched,242.69,14.928,981.9544,95920.0,100.0,100.0
3518,No Match,unmatched,230.13,12.877,986.9492,34794.0,100.0,100.0
3519,No Match,unmatched,287.73,3.964,987.1093,78913.0,100.0,100.0
3520,No Match,unmatched,246.28,12.497,988.9299,65016.0,100.0,100.0
3521,No Match,unmatched,226.485,12.587,988.9315,2307.0,100.0,100.0
3522,No Match,unmatched,228.33,14.661,988.9482,65840.0,100.0,100.0
3523,No Match,unmatched,224.10166666666663,15.245833333333335,994.937075,17634.0,100.0,100.0
3524,No Match,unmatched,224.56,14.876,995.9611,92906.0,100.0,100.0
3525,No Match,unmatched,224.11,14.509,996.084,76272.0,100.0,100.0
3526,No Match,unmatched,239.08,12.093,996.9846,38074.0,100.0,100.0
3527,No Match,unmatched,231.07,14.803,1000.9457,27752.0,100.0,100.0
3528,No Match,unmatched,230.19,13.879,1004.9637,10744.0,100.0,100.0
3529,No Match,unmatched,229.39,14.717,1006.9412,52604.0,100.0,100.0
3530,No Match,unmatched,229.51,14.682,1008.9548,76386.0,100.0,100.0
3531,No Match,unmatched,231.32,12.498,1010.913,9483.0,100.0,100.0
3532,No Match,unmatched,240.17,14.961,1012.9457,87734.0,100.0,100.0
3533,No Match,unmatched,229.07,12.692,1020.938,19439.0,100.0,100.0
3534,No Match,unmatched,230.83,13.258,1024.9278,49277.0,100.0,100.0
3535,No Match,unmatched,253.59,11.212,1026.927,67636.0,100.0,100.0
3536,No Match,unmatched,230.085,14.753,1026.943,41410.0,100.0,100.0
3537,No Match,unmatched,238.57,14.22,1026.9432,4056.0,100.0,100.0
3538,No Match,unmatched,269.47,13.598,1030.9206,92773.0,100.0,100.0
3539,No Match,unmatched,146.62,13.56,1030.9304,46069.0,100.0,100.0
3540,No Match,unmatched,243.25666666666663,13.741,1030.9347333333333,45839.0,100.0,100.0
3541,No Match,unmatched,164.035,13.607,1030.93725,15644.0,100.0,100.0
3542,No Match,unmatched,253.43,15.1065,1030.9386,28136.0,100.0,100.0
3543,No Match,unmatched,300.86,9.529,1031.9266,62656.0,100.0,100.0
3544,No Match,unmatched,237.34,14.838,1036.9468,61853.0,100.0,100.0
3545,No Match,unmatched,236.11,13.234,1036.9477,33030.0,100.0,100.0
3546,No Match,unmatched,253.97,12.885,1038.9232,59987.0,100.0,100.0
3547,No Match,unmatched,233.675,12.972,1038.92745,1887.0,100.0,100.0
3548,No Match,unmatched,233.0,12.985,1039.9386,92771.0,100.0,100.0
3549,No Match,unmatched,230.81166666666664,15.292666666666667,1044.934616666667,25333.0,100.0,100.0
3550,No Match,unmatched,279.8,14.669,1046.9127,79255.0,100.0,100.0
3551,No Match,unmatched,246.57,12.496,1046.9843,33517.0,100.0,100.0
3552,No Match,unmatched,267.17,11.211,1048.9094,23072.0,100.0,100.0
3553,No Match,unmatched,237.305,14.23,1054.9573,92343.0,100.0,100.0
3554,No Match,unmatched,238.77,12.884,1060.909,7033.0,100.0,100.0
3555,No Match,unmatched,235.5,13.0625,1070.93495,32194.0,100.0,100.0
