ID,RT,DT,CCS,m/z,Abundance,Z,Ions,Freq.,Q Score,Sat.,Mark,RT,DT,CCS,m/z,Abundance,RSD,Freq.,RT,DT,CCS,m/z,Abundance,RSD,Freq.,RT,DT,CCS,m/z,Log2(A1/A2),Expression,Diff.Score,83 Paired 12835.d.DeMP, 84 Paired 7211.d.DeMP, 85 Paired 2654.d.DeMP,Blank 1.d,Blank 2.d,Blank 3.d
121,16.198,39.252,318.32,835.5382,16611,-1,5,3,100,x,FALSE,16.198,39.252,318.32,835.5382,16611,0.54,3,,,,,0,,0,,,,,16,up,96.779,24554,18331,6947,0.001,0.001,0.001
122,1.976,20.756,188.07,275.9996,16572,-1,4,2,99.5,x,FALSE,1.976,20.756,188.07,275.9996,16572,1.7,2,,,,,0,,0,,,,,16,up,63.369,583,49133,0.001,0.001,0.001,0.001
123,15.757,36.674,300.09,724.531,16396,-1,4,3,100,x,FALSE,15.757,36.674,300.09,724.531,16396,0.85,3,,,,,0,,0,,,,,16,up,88.948,913,27792,20483,0.001,0.001,0.001
124,10.292,19.604,176.37,426.9991,16260,-1,1,2,96.5,x,FALSE,10.292,19.604,176.37,426.9991,16260,0.89,2,,,,,0,,0,,,,,16,up,87.79,21391,27389,0.001,0.001,0.001,0.001
125,15.119,40.513,327.57,842.5957,16076,-1,4,2,100,x,FALSE,15.119,40.513,327.57,842.5957,16076,0.87,2,,,,,0,,0,,,,,16,up,88.388,0.001,24203,24024,0.001,0.001,0.001
126,12.481,22.814,203.16,293.1792,15843,-1,4,3,100,x,FALSE,12.481,22.814,203.16,293.1792,15843,1.08,3,,,,,0,,0,,,,,16,up,81.671,5830,6142,35558,0.001,0.001,0.001
127,1.953,20.677,188.29,252.0442,15642,-1,5,1,100,x,FALSE,1.953,20.677,188.29,252.0442,15642,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,46925,0.001,0.001,0.001,0.001
128,3.152,17.891,169.23,199.0061,15578,-1,4,3,100,x,FALSE,3.152,17.891,169.23,199.0061,15578,0.61,3,,,,,0,,0,,,,,16,up,95.209,13788,7026,25921,0.001,0.001,0.001
129,13.105,24.912,217.76,339.1999,15534,-1,4,3,98.3,,FALSE,13.105,24.912,217.76,339.1999,15534,0.3,3,,,,,0,,0,,,,,16,up,99.535,20923,13482,12197,0.001,0.001,0.001
130,4.388,17.52,320.27,246.0742,15309,-2,5,3,100,x,FALSE,4.388,17.52,320.27,246.0742,15309,0.72,3,,,,,0,,0,,,,,16,up,92.735,24275,3105,18546,0.001,0.001,0.001
131,10.888,23.321,207,293.2111,15268,-1,2,3,100,x,FALSE,10.888,23.321,207,293.2111,15268,1.67,3,,,,,0,,0,,,,,16,up,64.271,44644,388,772,0.001,0.001,0.001
132,4.948,32.26,274.05,311.1398,15228,-1,3,3,100,x,FALSE,4.948,32.26,274.05,311.1398,15228,0.5,3,,,,,0,,0,,,,,16,up,97.505,23915,10363,11407,0.001,0.001,0.001
133,13.64,25.094,219.38,329.2483,15171,-1,3,3,100,,FALSE,13.64,25.094,219.38,329.2483,15171,0.16,3,,,,,0,,0,,,,,16,up,99.957,13922,17989,13601,0.001,0.001,0.001
134,7.077,27.176,232.67,445.2361,15043,-1,4,1,100,x,FALSE,7.077,27.176,232.67,445.2361,15043,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,45128,0.001,0.001,0.001,0.001
135,11.773,23.13,205.09,309.1739,14967,-1,4,3,100,x,FALSE,11.773,23.13,205.09,309.1739,14967,1.25,3,,,,,0,,0,,,,,16,up,76.222,4647,3709,36546,0.001,0.001,0.001
136,9.164,28.9,244.6,511.2914,14750,-1,4,3,100,x,FALSE,9.164,28.9,244.6,511.2914,14750,0.68,3,,,,,0,,0,,,,,16,up,93.569,4340,15453,24458,0.001,0.001,0.001
137,2.269,16.932,162.92,179.0567,14708,-1,3,3,100,x,FALSE,2.269,16.932,162.92,179.0567,14708,1.31,3,,,,,0,,0,,,,,16,up,74.383,2759,4457,36909,0.001,0.001,0.001
138,11.88,23.336,207.63,277.1838,14667,-1,4,3,97.6,,FALSE,11.88,23.336,207.63,277.1838,14667,0.06,3,,,,,0,,0,,,,,16,up,99.999,15177,15091,13734,0.001,0.001,0.001
139,13.283,25.124,219.66,327.2329,14580,-1,3,3,100,x,FALSE,13.283,25.124,219.66,327.2329,14580,0.61,3,,,,,0,,0,,,,,16,up,95.286,9952,8937,24852,0.001,0.001,0.001
140,3.91,20.666,188.71,239.0913,14458,-1,3,3,100,x,FALSE,3.91,20.666,188.71,239.0913,14458,1.58,3,,,,,0,,0,,,,,16,up,66.413,499,1971,40904,0.001,0.001,0.001
141,5.503,19.431,179.76,227.0377,14260,-1,4,3,100,x,FALSE,5.503,19.431,179.76,227.0377,14260,1.16,3,,,,,0,,0,,,,,16,up,79.003,33250,6648,2881,0.001,0.001,0.001
142,13.456,29.698,250.63,504.3102,14237,-1,3,3,100,,FALSE,13.456,29.698,250.63,504.3102,14237,0.26,3,,,,,0,,0,,,,,16,up,99.738,17490,14999,10222,0.001,0.001,0.001
143,16.215,27.179,233.56,395.3898,14146,-1,4,3,100,x,FALSE,16.215,27.179,233.56,395.3898,14146,1.22,3,,,,,0,,0,,,,,16,up,77.285,33975,4953,3509,0.001,0.001,0.001
144,2.372,24.605,418.79,617.7374,14132,-2,5,3,100,,FALSE,2.372,24.605,418.79,617.7374,14132,0.54,3,,,,,0,,0,,,,,16,up,96.781,5399,19194,17803,0.001,0.001,0.001
145,13.28,30.726,258.81,467.3747,14024,-1,4,2,95.7,x,FALSE,13.28,30.726,258.81,467.3747,14024,1.13,2,,,,,0,,0,,,,,16,up,79.978,31225,0.001,10848,0.001,0.001,0.001
146,11.041,20.824,184.92,473.9862,13940,-1,2,3,100,,FALSE,11.041,20.824,184.92,473.9862,13940,0.42,3,,,,,0,,0,,,,,16,up,98.567,12045,20477,9297,0.001,0.001,0.001
147,1.499,17.592,165.98,218.9957,13929,-1,3,3,100,x,FALSE,1.499,17.592,165.98,218.9957,13929,0.91,3,,,,,0,,0,,,,,16,up,87.027,8778,4640,28368,0.001,0.001,0.001
148,15.503,26.171,226.62,365.3424,13804,-1,4,3,100,,FALSE,15.503,26.171,226.62,365.3424,13804,0.58,3,,,,,0,,0,,,,,16,up,96.04,13554,21873,5985,0.001,0.001,0.001
149,10.076,22.254,195.3,498.9299,13710,-1,3,3,96.9,x,FALSE,10.076,22.254,195.3,498.9299,13710,0.78,3,,,,,0,,0,,,,,16,up,91.086,6339,25890,8900,0.001,0.001,0.001
150,12.596,23.325,203.1,514.9804,13702,-1,4,3,100,,FALSE,12.596,23.325,203.1,514.9804,13702,0.39,3,,,,,0,,0,,,,,16,up,98.899,17166,16338,7601,0.001,0.001,0.001
151,15.038,24.399,214.62,311.2955,13615,-1,3,3,100,,FALSE,15.038,24.399,214.62,311.2955,13615,0.35,3,,,,,0,,0,,,,,16,up,99.239,19014,11677,10155,0.001,0.001,0.001
152,14.828,29.201,248.39,411.3846,13598,-1,3,3,98.3,x,FALSE,14.828,29.201,248.39,411.3846,13598,1.16,3,,,,,0,,0,,,,,16,up,78.879,31711,6737,2347,0.001,0.001,0.001
153,3.921,18.785,174.97,223.0059,13441,-1,4,3,100,x,FALSE,3.921,18.785,174.97,223.0059,13441,1.67,3,,,,,0,,0,,,,,16,up,64.297,39285,786,252,0.001,0.001,0.001
154,1.481,23.221,196.83,368.9723,13441,-1,5,4,100,x,FALSE,1.42,23.274,204.79,368.9717,13441,0.73,3,1.662,23.061,172.97,368.974,169,1.73,1,-0.242,0.214,31.81,-0.0024,6.32,up,92.057,4026,12672,23625,0.001,0.001,506
155,15.903,26.736,230.52,381.3736,13402,-1,4,1,100,x,FALSE,15.903,26.736,230.52,381.3736,13402,1.73,1,,,,,0,,0,,,,,16,up,62.61,40205,0.001,0.001,0.001,0.001,0.001
156,11.668,20.698,189.57,225.1855,13315,-1,3,3,100,,FALSE,11.668,20.698,189.57,225.1855,13315,0.34,3,,,,,0,,0,,,,,16,up,99.328,8220,15126,16598,0.001,0.001,0.001
157,15.981,41.183,332.34,868.6115,13039,-1,4,2,100,x,FALSE,15.981,41.183,332.34,868.6115,13039,0.9,2,,,,,0,,0,,,,,16,up,87.334,0.001,16357,22760,0.001,0.001,0.001
158,13.054,26.347,228.56,339.2,13026,-1,4,3,82.4,,FALSE,13.054,26.347,228.56,339.2,13026,0.42,3,,,,,0,,0,,,,,16,up,98.578,19015,11644,8418,0.001,0.001,0.001
159,2.439,22.325,199.42,294.0548,12946,-1,4,1,100,x,FALSE,2.439,22.325,199.42,294.0548,12946,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,38838,0.001,0.001,0.001,0.001
160,13.539,31.806,267.23,445.3332,12893,-1,4,3,100,,FALSE,13.539,31.806,267.23,445.3332,12893,0.63,3,,,,,0,,0,,,,,16,up,94.869,19909,4003,14767,0.001,0.001,0.001
161,13.053,22.023,198.51,253.2171,12827,-1,4,1,85.8,x,FALSE,13.053,22.023,198.51,253.2171,12827,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,38482,0.001,0.001,0.001,0.001
162,14.483,34.526,285.38,596.4994,12815,-1,4,3,100,,FALSE,14.483,34.526,285.38,596.4994,12815,0.57,3,,,,,0,,0,,,,,16,up,96.202,9716,21126,7604,0.001,0.001,0.001
163,13.994,29.974,252.65,506.3264,12734,-1,3,3,100,,FALSE,13.994,29.974,252.65,506.3264,12734,0.64,3,,,,,0,,0,,,,,16,up,94.659,20687,13082,4434,0.001,0.001,0.001
164,4.436,19.109,177.93,213.0219,12734,-1,3,3,100,x,FALSE,4.436,19.109,177.93,213.0219,12734,1.08,3,,,,,0,,0,,,,,16,up,81.492,5824,3761,28618,0.001,0.001,0.001
165,12.972,23.996,207.93,531.0086,12697,-1,4,3,100,,FALSE,12.972,23.996,207.93,531.0086,12697,0.55,3,,,,,0,,0,,,,,16,up,96.612,17356,16014,4722,0.001,0.001,0.001
166,11.915,24.434,214.67,319.2271,12610,-1,2,3,100,x,FALSE,11.915,24.434,214.67,319.2271,12610,1.67,3,,,,,0,,0,,,,,16,up,64.162,36933,360,536,0.001,0.001,0.001
167,0.833,19.27,177.77,246.0068,12471,-1,4,1,100,x,FALSE,0.833,19.27,177.77,246.0068,12471,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,37412,0.001,0.001,0.001,0.001
168,4.869,18.261,173.27,179.0707,12455,-1,3,3,100,,FALSE,4.869,18.261,173.27,179.0707,12455,0.07,3,,,,,0,,0,,,,,16,up,99.999,13318,11664,12383,0.001,0.001,0.001
169,15.991,39.733,321.72,859.5379,12420,-1,5,3,100,,FALSE,15.991,39.733,321.72,859.5379,12420,0.51,3,,,,,0,,0,,,,,16,up,97.228,15460,16689,5111,0.001,0.001,0.001
170,7.662,23.066,204.49,313.1187,12376,-1,4,2,100,x,FALSE,7.662,23.066,204.49,313.1187,12376,1.01,2,,,,,0,,0,,,,,16,up,83.804,25029,12098,0.001,0.001,0.001,0.001
171,9.998,24.339,213.53,335.2223,12256,-1,2,2,100,x,FALSE,9.998,24.339,213.53,335.2223,12256,1.66,2,,,,,0,,0,,,,,16,up,64.381,35769,998,0.001,0.001,0.001,0.001
172,15.807,27.138,233.29,393.3739,12241,-1,3,2,99.3,x,FALSE,15.807,27.138,233.29,393.3739,12241,1.32,2,,,,,0,,0,,,,,16,up,73.953,30596,6126,0.001,0.001,0.001,0.001
173,11.535,27.244,234.68,365.2698,12216,-1,4,3,100,x,FALSE,11.535,27.244,234.68,365.2698,12216,1.22,3,,,,,0,,0,,,,,16,up,77.111,29301,1833,5513,0.001,0.001,0.001
174,15.294,37.78,307.9,772.5319,12146,-1,4,2,100,x,FALSE,15.294,37.78,307.9,772.5319,12146,0.95,2,,,,,0,,0,,,,,16,up,85.823,0.001,13530,22908,0.001,0.001,0.001
175,11.392,24.507,215.21,319.227,12088,-1,2,3,99.8,x,FALSE,11.392,24.507,215.21,319.227,12088,1.58,3,,,,,0,,0,,,,,16,up,66.502,34161,727,1376,0.001,0.001,0.001
176,12.662,25.851,223.8,385.2393,12024,-1,5,3,98.8,,FALSE,12.662,25.851,223.8,385.2393,12024,0.31,3,,,,,0,,0,,,,,16,up,99.517,12458,15472,8142,0.001,0.001,0.001
177,13.423,22.47,201.39,267.2325,11928,-1,3,3,100,,FALSE,13.423,22.47,201.39,267.2325,11928,0.25,3,,,,,0,,0,,,,,16,up,99.785,8616,12950,14219,0.001,0.001,0.001
178,12.031,24.597,215.06,353.2001,11757,-1,4,3,100,x,FALSE,12.031,24.597,215.06,353.2001,11757,1.16,3,,,,,0,,0,,,,,16,up,78.958,3842,3893,27536,0.001,0.001,0.001
179,13.988,33.222,275.88,580.3635,11506,-1,4,3,100,,FALSE,13.988,33.222,275.88,580.3635,11506,0.35,3,,,,,0,,0,,,,,16,up,99.242,14563,12975,6980,0.001,0.001,0.001
180,12.608,24.773,217.07,325.1843,11480,-1,4,2,52.5,x,FALSE,12.608,24.773,217.07,325.1843,11480,1.03,2,,,,,0,,0,,,,,16,up,83.076,10734,0.001,23707,0.001,0.001,0.001
181,13.056,25.702,223.7,339.2,11393,-1,4,3,68.9,,FALSE,13.056,25.702,223.7,339.2,11393,0.39,3,,,,,0,,0,,,,,16,up,98.823,16385,10126,7669,0.001,0.001,0.001
182,11.482,24.326,213.85,319.2278,11121,-1,2,1,82.4,x,FALSE,11.482,24.326,213.85,319.2278,11121,1.73,1,,,,,0,,0,,,,,16,up,62.61,33362,0.001,0.001,0.001,0.001,0.001
183,14.831,28.361,242.1,411.3842,11052,-1,3,3,98.6,x,FALSE,14.831,28.361,242.1,411.3842,11052,1.15,3,,,,,0,,0,,,,,16,up,79.468,25400,6349,1407,0.001,0.001,0.001
184,3.9,20.56,190.11,195.1019,11026,-1,3,2,100,x,FALSE,3.9,20.56,190.11,195.1019,11026,1.65,2,,,,,0,,0,,,,,16,up,64.695,0.001,1055,32023,0.001,0.001,0.001
185,12.933,27.04,231.85,433.2363,10994,-1,3,3,100,,FALSE,12.933,27.04,231.85,433.2363,10994,0.6,3,,,,,0,,0,,,,,16,up,95.536,11818,17136,4028,0.001,0.001,0.001
186,14.623,24.384,214.51,311.2944,10984,-1,3,3,100,,FALSE,14.623,24.384,214.51,311.2944,10984,0.74,3,,,,,0,,0,,,,,16,up,92.073,7250,20306,5396,0.001,0.001,0.001
187,11.682,21.981,193.02,524.9864,10965,-1,2,3,100,,FALSE,11.682,21.981,193.02,524.9864,10965,0.27,3,,,,,0,,0,,,,,16,up,99.695,10271,14216,8409,0.001,0.001,0.001
188,15.822,38.264,311.34,790.542,10926,-1,4,3,100,,FALSE,15.822,38.264,311.34,790.542,10926,0.92,3,,,,,0,,0,,,,,16,up,86.614,1987,8930,21861,0.001,0.001,0.001
189,1.86,22.608,201.11,310.0496,10909,-1,4,1,100,x,FALSE,1.86,22.608,201.11,310.0496,10909,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,32726,0.001,0.001,0.001,0.001
190,13.814,29.24,247.25,502.2944,10888,-1,3,3,100,,FALSE,13.814,29.24,247.25,502.2944,10888,0.57,3,,,,,0,,0,,,,,16,up,96.133,9946,17523,5195,0.001,0.001,0.001
191,12.501,27.549,235.85,421.2265,10716,-1,4,3,100,,FALSE,12.501,27.549,235.85,421.2265,10716,0.48,3,,,,,0,,0,,,,,16,up,97.776,6674,16472,9002,0.001,0.001,0.001
192,14.907,33.732,279.7,577.4845,10697,-1,4,3,88,x,FALSE,14.907,33.732,279.7,577.4845,10697,1.1,3,,,,,0,,0,,,,,16,up,80.959,23967,6576,1547,0.001,0.001,0.001
193,15.173,33.091,275.15,559.4736,10660,-1,2,3,100,,FALSE,15.173,33.091,275.15,559.4736,10660,0.84,3,,,,,0,,0,,,,,16,up,89.109,20521,8506,2954,0.001,0.001,0.001
194,1.76,17.494,165.96,203.0008,10639,-1,3,3,100,,FALSE,1.76,17.494,165.96,203.0008,10639,0.3,3,,,,,0,,0,,,,,16,up,99.576,8407,9273,14236,0.001,0.001,0.001
195,12.899,24.708,217.14,305.2153,10536,-1,3,3,82.4,,FALSE,12.899,24.708,217.14,305.2153,10536,0.1,3,,,,,0,,0,,,,,16,up,99.993,11152,11136,9319,0.001,0.001,0.001
196,14.196,39.843,322.79,816.5802,10512,-1,3,2,82.4,,FALSE,14.196,39.843,322.79,816.5802,10512,0.87,2,,,,,0,,0,,,,,16,up,88.364,0.001,16155,15381,0.001,0.001,0.001
197,3.813,23.532,207.41,337.1286,10448,-1,4,1,100,x,FALSE,3.813,23.532,207.41,337.1286,10448,1.73,1,,,,,0,,0,,,,,16,up,62.61,0.001,31345,0.001,0.001,0.001,0.001
198,1.762,21.601,202.41,145.0614,10381,-1,2,3,100,,FALSE,1.762,21.601,202.41,145.0614,10381,0.37,3,,,,,0,,0,,,,,16,up,99.059,6984,14544,9616,0.001,0.001,0.001
199,5.746,23.494,206.79,352.0852,10293,-1,4,3,100,,FALSE,5.746,23.494,206.79,352.0852,10293,0.4,3,,,,,0,,0,,,,,16,up,98.794,11314,13775,5791,0.001,0.001,0.001
200,9.322,26.028,225.46,369.174,10283,-1,4,3,100,,FALSE,9.322,26.028,225.46,369.174,10283,0.92,3,,,,,0,,0,,,,,16,up,86.763,21014,6597,3238,0.001,0.001,0.001
201,13.387,19.525,180.66,223.0275,10215,-1,4,3,100,,FALSE,13.387,19.525,180.66,223.0275,10215,0.66,3,,,,,0,,0,,,,,16,up,94.165,9118,17431,4097,0.001,0.001,0.001
202,13.741,29.821,251.26,526.2952,10201,-1,4,3,100,,FALSE,13.741,29.821,251.26,526.2952,10201,0.45,3,,,,,0,,0,,,,,16,up,98.227,7932,15433,7237,0.001,0.001,0.001
203,15.771,37.201,303.8,748.5317,10194,-1,2,2,98.8,,FALSE,15.771,37.201,303.8,748.5317,10194,0.91,2,,,,,0,,0,,,,,16,up,87.113,0.001,12535,18046,0.001,0.001,0.001
204,12.189,26.099,225.43,397.2267,10141,-1,4,3,100,x,FALSE,12.189,26.099,225.43,397.2267,10141,1.39,3,,,,,0,,0,,,,,16,up,71.999,2162,1873,26389,0.001,0.001,0.001
205,7.872,20.207,185.32,236.1046,10123,-1,3,3,100,,FALSE,7.872,20.207,185.32,236.1046,10123,0.72,3,,,,,0,,0,,,,,16,up,92.478,5511,6273,18585,0.001,0.001,0.001
206,13.787,27.165,232.95,423.2509,10008,-1,4,2,100,x,FALSE,13.787,27.165,232.95,423.2509,10008,1.7,2,,,,,0,,0,,,,,16,up,63.402,367,0.001,29657,0.001,0.001,0.001
207,8.919,29.303,247.78,497.2752,9970,-1,4,3,100,,FALSE,8.919,29.303,247.78,497.2752,9970,0.94,3,,,,,0,,0,,,,,16,up,86.118,424,10352,19133,0.001,0.001,0.001
208,14.173,31.299,262.66,495.4066,9938,-1,4,3,100,,FALSE,14.173,31.299,262.66,495.4066,9938,0.79,3,,,,,0,,0,,,,,16,up,90.607,18908,6699,4206,0.001,0.001,0.001
209,7.004,24.191,212.52,331.1761,9933,-1,2,3,100,x,FALSE,7.004,24.191,212.52,331.1761,9933,1.27,3,,,,,0,,0,,,,,16,up,75.544,24367,968,4463,0.001,0.001,0.001
210,9.722,28.849,244.42,495.2961,9901,-1,4,3,100,x,FALSE,9.722,28.849,244.42,495.2961,9901,1.34,3,,,,,0,,0,,,,,16,up,73.421,193,4491,25020,0.001,0.001,0.001
211,2.339,17.266,164.2,203.0011,9880,-1,3,3,99,,FALSE,2.339,17.266,164.2,203.0011,9880,0.73,3,,,,,0,,0,,,,,16,up,92.261,7552,17999,4089,0.001,0.001,0.001
212,11.534,23.439,207.77,297.1525,9877,-1,4,3,82.4,,FALSE,11.534,23.439,207.77,297.1525,9877,0.31,3,,,,,0,,0,,,,,16,up,99.477,13400,7601,8631,0.001,0.001,0.001
213,14.695,33.266,276.27,575.4695,9845,-1,2,3,94,,FALSE,14.695,33.266,276.27,575.4695,9845,0.75,3,,,,,0,,0,,,,,16,up,91.784,17142,10019,2373,0.001,0.001,0.001
214,2.133,15.317,152.07,153.0186,9760,-1,3,3,100,,FALSE,2.133,15.317,152.07,153.0186,9760,0.13,3,,,,,0,,0,,,,,16,up,99.982,10075,8364,10842,0.001,0.001,0.001
215,13.085,28.621,243.98,415.3221,9701,-1,3,3,100,,FALSE,13.085,28.621,243.98,415.3221,9701,0.54,3,,,,,0,,0,,,,,16,up,96.749,5349,15503,8250,0.001,0.001,0.001
216,11.433,24.439,215.35,297.1528,9679,-1,4,3,93.7,,FALSE,11.433,24.439,215.35,297.1528,9679,0.22,3,,,,,0,,0,,,,,16,up,99.847,11621,7327,10088,0.001,0.001,0.001
217,15.437,25.515,222.3,339.3268,9605,-1,4,3,100,,FALSE,15.437,25.515,222.3,339.3268,9605,0.73,3,,,,,0,,0,,,,,16,up,92.207,17550,7208,4057,0.001,0.001,0.001
218,8.731,24.135,212.52,315.1814,9604,-1,3,2,100,x,FALSE,8.731,24.135,212.52,315.1814,9604,1.28,2,,,,,0,,0,,,,,16,up,75.293,0.001,23444,5369,0.001,0.001,0.001
219,14.996,29.841,251.81,495.3161,9516,-1,4,3,99,x,FALSE,14.996,29.841,251.81,495.3161,9516,1.2,3,,,,,0,,0,,,,,16,up,77.78,22621,4169,1758,0.001,0.001,0.001
220,5.635,17.523,320.57,239.0844,9486,-2,5,3,98.7,,FALSE,5.635,17.523,320.57,239.0844,9486,0.78,3,,,,,0,,0,,,,,16,up,90.993,1530,10811,16116,0.001,0.001,0.001
221,1.718,26.13,225.31,417.1268,9469,-1,3,3,100,,FALSE,1.718,26.13,225.31,417.1268,9469,0.16,3,,,,,0,,0,,,,,16,up,99.957,10927,9610,7870,0.001,0.001,0.001
222,8.947,27.376,235.04,395.1897,9462,-1,3,3,100,,FALSE,8.947,27.376,235.04,395.1897,9462,0.83,3,,,,,0,,0,,,,,16,up,89.45,18536,4683,5166,0.001,0.001,0.001
223,15.295,33.423,277.64,557.4589,9329,-1,2,3,94.2,,FALSE,15.295,33.423,277.64,557.4589,9329,1.14,3,,,,,0,,0,,,,,16,up,79.694,21523,4436,2029,0.001,0.001,0.001
224,10.546,22.985,204.39,295.2272,9195,-1,3,1,100,x,FALSE,10.546,22.985,204.39,295.2272,9195,1.73,1,,,,,0,,0,,,,,16,up,62.61,27586,0.001,0.001,0.001,0.001,0.001
225,14.362,29.019,245.9,480.3104,9185,-1,4,3,100,,FALSE,14.362,29.019,245.9,480.3104,9185,0.63,3,,,,,0,,0,,,,,16,up,94.783,3858,15391,8306,0.001,0.001,0.001
226,16.167,38.908,316.31,759.5691,9152,-1,4,3,100,,FALSE,16.167,38.908,316.31,759.5691,9152,0.57,3,,,,,0,,0,,,,,16,up,96.205,14136,9550,3771,0.001,0.001,0.001
227,1.648,24.473,212.47,446.9936,9027,-1,4,3,100,,FALSE,1.648,24.473,212.47,446.9936,9027,0.36,3,,,,,0,,0,,,,,16,up,99.104,8483,12556,6043,0.001,0.001,0.001
228,6.404,17.809,166.64,244.9068,9000,-1,7,3,100,,FALSE,6.404,17.809,166.64,244.9068,9000,0.78,3,,,,,0,,0,,,,,16,up,90.999,16060,2056,8883,0.001,0.001,0.001
229,4.349,19.676,180.33,261.0143,8990,-1,4,1,100,x,FALSE,4.349,19.676,180.33,261.0143,8990,1.73,1,,,,,0,,0,,,,,16,up,62.61,26971,0.001,0.001,0.001,0.001,0.001
230,11.778,24.48,214.96,321.2429,8990,-1,4,1,100,x,FALSE,11.778,24.48,214.96,321.2429,8990,1.73,1,,,,,0,,0,,,,,16,up,62.61,26969,0.001,0.001,0.001,0.001,0.001
231,5.781,16.878,311.54,224.0612,8988,-2,5,3,100,,FALSE,5.781,16.878,311.54,224.0612,8988,0.74,3,,,,,0,,0,,,,,16,up,92.07,6836,3680,16447,0.001,0.001,0.001
232,13.391,31.218,262.84,445.3329,8965,-1,4,1,95,x,FALSE,13.391,31.218,262.84,445.3329,8965,1.73,1,,,,,0,,0,,,,,16,up,62.61,26894,0.001,0.001,0.001,0.001,0.001
233,15.729,36.313,297.49,716.5252,8944,-1,4,3,100,,FALSE,15.729,36.313,297.49,716.5252,8944,0.56,3,,,,,0,,0,,,,,16,up,96.309,3218,12642,10972,0.001,0.001,0.001
234,13.163,30.364,256.11,467.3749,8819,-1,3,3,75.7,,FALSE,13.163,30.364,256.11,467.3749,8819,0.51,3,,,,,0,,0,,,,,16,up,97.335,13161,9045,4251,0.001,0.001,0.001
235,13.375,30.194,255.2,445.3331,8747,-1,2,3,97.5,,FALSE,13.375,30.194,255.2,445.3331,8747,0.88,3,,,,,0,,0,,,,,16,up,87.999,17108,1989,7144,0.001,0.001,0.001
236,13.853,28.586,243.54,425.3643,8737,-1,4,3,100,,FALSE,13.853,28.586,243.54,425.3643,8737,0.85,3,,,,,0,,0,,,,,16,up,88.813,17332,4336,4542,0.001,0.001,0.001
237,11.016,24.074,208.73,508.9619,8723,-1,3,3,100,,FALSE,11.016,24.074,208.73,508.9619,8723,0.39,3,,,,,0,,0,,,,,16,up,98.847,8912,12045,5213,0.001,0.001,0.001
238,5.157,26.774,230.73,385.1688,8697,-1,4,3,100,,FALSE,5.157,26.774,230.73,385.1688,8697,0.58,3,,,,,0,,0,,,,,16,up,96,11165,2917,12010,0.001,0.001,0.001
239,15.513,40.395,326.76,832.5718,8692,-1,5,1,82.4,x,FALSE,15.513,40.395,326.76,832.5718,8692,1.73,1,,,,,0,,0,,,,,16,up,62.61,26075,0.001,0.001,0.001,0.001,0.001
240,9.4,18.512,169.01,368.9756,8673,-1,2,3,100,,FALSE,9.4,18.512,169.01,368.9756,8673,0.13,3,,,,,0,,0,,,,,16,up,99.979,8885,9723,7411,0.001,0.001,0.001
241,9.284,22.144,198.58,277.1438,8673,-1,2,2,100,,FALSE,9.284,22.144,198.58,277.1438,8673,0.96,2,,,,,0,,0,,,,,16,up,85.345,0.001,9352,16666,0.001,0.001,0.001
242,1.17,17.775,170.53,164.0709,8620,-1,3,3,100,,FALSE,1.17,17.775,170.53,164.0709,8620,0.18,3,,,,,0,,0,,,,,16,up,99.941,10163,8555,7141,0.001,0.001,0.001
243,9.691,27.047,231.42,464.3019,8511,-1,4,3,100,,FALSE,9.691,27.047,231.42,464.3019,8511,0.87,3,,,,,0,,0,,,,,16,up,88.371,15959,8364,1210,0.001,0.001,0.001
244,16.286,37.202,303.79,750.5465,8479,-1,4,3,95.5,,FALSE,16.286,37.202,303.79,750.5465,8479,0.87,3,,,,,0,,0,,,,,16,up,88.202,208,10779,14451,0.001,0.001,0.001
245,11.975,23.911,210.94,311.1683,8452,-1,4,3,52.5,,FALSE,11.975,23.911,210.94,311.1683,8452,1.13,3,,,,,0,,0,,,,,16,up,80.053,3605,19436,2315,0.001,0.001,0.001
246,7.193,29.643,249.79,539.2503,8402,-1,4,3,100,,FALSE,7.193,29.643,249.79,539.2503,8402,1.19,3,,,,,0,,0,,,,,16,up,78.147,5135,465,19605,0.001,0.001,0.001
247,15.935,26.559,229.49,367.3581,8336,-1,3,3,100,,FALSE,15.935,26.559,229.49,367.3581,8336,0.84,3,,,,,0,,0,,,,,16,up,89.242,15833,7161,2013,0.001,0.001,0.001
248,5.727,22.249,199.09,286.0648,8296,-1,3,1,100,x,FALSE,5.727,22.249,199.09,286.0648,8296,1.73,1,,,,,0,,0,,,,,16,up,62.61,24889,0.001,0.001,0.001,0.001,0.001
249,12.228,23.148,201.28,569.9666,8075,-1,2,3,100,,FALSE,12.228,23.148,201.28,569.9666,8075,0.25,3,,,,,0,,0,,,,,16,up,99.759,7219,10413,6592,0.001,0.001,0.001
